Scaffold_01	3965821	3966510	14	689
Scaffold_01	3967822	3968366	11	544
Scaffold_01	3969935	3970447	12	512
Scaffold_01	3971999	3974965	67	2966
Scaffold_01	3978240	3979908	37	1668
Scaffold_01	3980223	3980724	11	501
Scaffold_01	3980900	3981583	15	683
Scaffold_01	3982073	3982575	12	502
Scaffold_01	3982727	3983326	15	599
Scaffold_01	3985272	3986742	33	1470
Scaffold_01	3989489	3990005	12	516
Scaffold_01	3991201	3991767	17	566
Scaffold_01	3994870	3998127	68	3257
Scaffold_01	4006210	4006807	13	597
Scaffold_01	4006973	4007529	14	556
Scaffold_01	4017976	4018804	21	828
Scaffold_01	4020317	4021575	41	1258
Scaffold_01	4023266	4024164	18	898
Scaffold_01	4028488	4031199	55	2711
Scaffold_01	4032958	4034816	39	1858
Scaffold_01	4035381	4035882	11	501
Scaffold_01	4038110	4039007	18	897
Scaffold_01	4046889	4047501	13	612
Scaffold_01	4048019	4048654	14	635
Scaffold_01	4049903	4050570	14	667
Scaffold_01	4054856	4055533	14	677
Scaffold_01	4057669	4058329	14	660
Scaffold_01	4063233	4063832	12	599
Scaffold_01	4065754	4066532	19	778
Scaffold_01	4066774	4067335	13	561
Scaffold_01	4070416	4071311	25	895
Scaffold_01	4073827	4074691	21	864
Scaffold_01	4075839	4076351	13	512
Scaffold_01	4077185	4077720	11	535
Scaffold_01	4077797	4078418	18	621
Scaffold_01	4078755	4079769	22	1014
Scaffold_01	4080214	4080788	12	574
Scaffold_01	4088268	4090563	47	2295
Scaffold_01	4095863	4096666	19	803
Scaffold_01	4097261	4097820	12	559
Scaffold_01	4100142	4101651	33	1509
Scaffold_01	4105253	4107471	47	2218
Scaffold_01	4109239	4109874	17	635
Scaffold_01	4111946	4112747	17	801
Scaffold_01	4112926	4113513	12	587
Scaffold_01	4116778	4117420	13	642
Scaffold_01	4133966	4134694	15	728
Scaffold_01	4141029	4142167	24	1138
Scaffold_01	4142402	4143415	22	1013
Scaffold_01	4147738	4148408	16	670
Scaffold_01	4162609	4163263	17	654
Scaffold_01	4528342	4529003	14	661
Scaffold_01	4529106	4530326	28	1220
Scaffold_01	4531351	4531956	15	605
Scaffold_01	4532915	4535756	57	2841
Scaffold_01	4543047	4543711	15	664
Scaffold_01	4547365	4547886	12	521
Scaffold_01	4548767	4549781	23	1014
Scaffold_01	4552461	4553445	22	984
Scaffold_01	4560102	4560874	16	772
Scaffold_01	4561487	4562114	13	627
Scaffold_01	4566747	4567404	15	657
Scaffold_01	4568448	4568971	13	523
Scaffold_01	4570832	4571353	13	521
Scaffold_01	4572247	4572772	11	525
Scaffold_01	4622043	4623277	40	1234
Scaffold_01	4624759	4625561	17	802
Scaffold_01	4627589	4628172	15	583
Scaffold_01	4632045	4632733	15	688
Scaffold_01	4634987	4635514	13	527
Scaffold_01	4637118	4637704	15	586
Scaffold_01	4652128	4652704	16	576
Scaffold_01	4661333	4663408	44	2075
Scaffold_01	4667588	4668465	18	877
Scaffold_01	4672041	4673058	22	1017
Scaffold_01	4673201	4673763	14	562
Scaffold_01	4675288	4675821	11	533
Scaffold_01	4677019	4678938	42	1919
Scaffold_01	4679733	4680917	24	1184
Scaffold_01	4681077	4681582	11	505
Scaffold_01	4691981	4692510	11	529
Scaffold_01	4695047	4698024	66	2977
Scaffold_01	4700055	4700579	11	524
Scaffold_01	4707341	4708122	17	781
Scaffold_01	4708597	4709120	12	523
Scaffold_01	5645586	5646443	18	857
Scaffold_01	5647116	5647858	15	742
Scaffold_01	5652754	5653440	14	686
Scaffold_01	5678596	5679813	25	1217
Scaffold_01	5685921	5686637	16	716
Scaffold_01	5687359	5687902	11	543
Scaffold_01	5692708	5693553	18	845
Scaffold_01	5696021	5697317	29	1296
Scaffold_01	5699169	5700910	35	1741
Scaffold_01	5704515	5705031	11	516
Scaffold_01	5706740	5707273	11	533
Scaffold_01	5717040	5717542	11	502
Scaffold_01	5721276	5722818	40	1542
Scaffold_01	5737610	5738358	18	748
Scaffold_01	5753101	5754698	34	1597
Scaffold_01	5761451	5762152	18	701
Scaffold_01	5770582	5771122	11	540
Scaffold_01	5772196	5772927	15	731
Scaffold_01	5776409	5777037	17	628
Scaffold_01	5784479	5785055	14	576
Scaffold_01	5789949	5790556	13	607
Scaffold_01	5791820	5792359	12	539
Scaffold_01	5793530	5794118	12	588
Scaffold_01	5802849	5803364	14	515
Scaffold_01	5820186	5822738	56	2552
Scaffold_01	5824828	5825816	22	988
Scaffold_01	5827800	5828300	11	500
Scaffold_01	5894792	5896593	47	1801
Scaffold_01	5907689	5910990	71	3301
Scaffold_01	5913290	5914203	21	913
Scaffold_01	5914495	5915111	14	616
Scaffold_01	5915807	5916414	14	607
Scaffold_01	5919184	5920192	28	1008
Scaffold_01	5929106	5929924	19	818
Scaffold_01	5930333	5933699	71	3366
Scaffold_01	5935382	5936866	31	1484
Scaffold_01	5938003	5939544	31	1541
Scaffold_01	5944074	5944601	14	527
Scaffold_01	5944846	5945421	18	575
Scaffold_01	5947189	5949111	41	1922
Scaffold_01	5956125	5958750	56	2625
Scaffold_01	5959012	5960001	21	989
Scaffold_01	5960153	5960938	17	785
Scaffold_01	5963366	5965066	35	1700
Scaffold_01	5970648	5971383	16	735
Scaffold_01	5974989	5975676	17	687
Scaffold_01	5980202	5980984	17	782
Scaffold_01	5983980	5985956	42	1976
Scaffold_01	5989992	5990613	13	621
Scaffold_01	6021658	6022522	20	864
Scaffold_01	6022803	6023510	15	707
Scaffold_01	6025723	6026666	19	943
Scaffold_01	6032210	6032856	20	646
Scaffold_01	6037674	6038623	19	949
Scaffold_01	6041865	6044363	53	2498
Scaffold_01	6127414	6127921	14	507
Scaffold_01	6134199	6134769	16	570
Scaffold_01	6137824	6138507	14	683
Scaffold_01	6139330	6140786	31	1456
Scaffold_01	6141049	6141769	19	720
Scaffold_01	6145845	6146485	15	640
Scaffold_01	6152936	6153690	19	754
Scaffold_01	6158003	6158519	11	516
Scaffold_01	6159937	6161202	37	1265
Scaffold_01	6241209	6242253	21	1044
Scaffold_01	6259039	6259732	14	693
Scaffold_01	6262391	6262902	11	511
Scaffold_01	6264035	6264589	12	554
Scaffold_01	6265446	6266245	20	799
Scaffold_01	6268896	6269777	20	881
Scaffold_01	6275630	6276530	20	900
Scaffold_01	6280324	6281483	29	1159
Scaffold_01	6286680	6288200	33	1520
Scaffold_01	6290828	6292925	45	2097
Scaffold_01	6324724	6325273	12	549
Scaffold_01	6342491	6343205	20	714
Scaffold_01	6351864	6352395	13	531
Scaffold_01	6361446	6362007	15	561
Scaffold_01	6371195	6371960	23	765
Scaffold_01	6378213	6380533	64	2320
Scaffold_01	6395185	6396462	33	1277
Scaffold_01	6398243	6400266	47	2023
Scaffold_01	6484840	6485411	14	571
Scaffold_01	6491419	6491957	12	538
Scaffold_01	6517809	6518675	18	866
Scaffold_01	6580887	6582548	38	1661
Scaffold_01	6600445	6601530	27	1085
Scaffold_01	6603177	6603749	12	572
Scaffold_01	6604670	6605469	20	799
Scaffold_01	6610181	6611517	27	1336
Scaffold_01	6620547	6621085	14	538
Scaffold_01	6626454	6626977	14	523
Scaffold_01	6633897	6634747	19	850
Scaffold_01	6635019	6636183	26	1164
Scaffold_01	6638838	6639735	18	897
Scaffold_01	6640563	6641143	12	580
Scaffold_01	6641723	6643184	30	1461
Scaffold_01	6648960	6649922	27	962
Scaffold_01	6651760	6652279	11	519
Scaffold_01	6652823	6653566	19	743
Scaffold_01	6653973	6654554	12	581
Scaffold_01	6661834	6662388	14	554
Scaffold_01	6688994	6689815	20	821
Scaffold_01	6715318	6716519	30	1201
Scaffold_01	6720400	6721543	24	1143
Scaffold_01	6725352	6726616	27	1264
Scaffold_01	6740901	6741413	12	512
Scaffold_01	6745709	6746524	19	815
Scaffold_01	6747608	6749083	32	1475
Scaffold_01	6749766	6750336	13	570
Scaffold_01	6755925	6756788	18	863
Scaffold_01	6758633	6759194	13	561
Scaffold_01	6763330	6764244	25	914
Scaffold_01	6765095	6765714	14	619
Scaffold_01	6771749	6772628	18	879
Scaffold_01	6773152	6773812	15	660
Scaffold_01	6778193	6779638	32	1445
Scaffold_01	7032397	7032903	16	506
Scaffold_01	7100041	7100634	13	593
Scaffold_01	7125351	7125875	12	524
Scaffold_01	7142818	7143786	23	968
Scaffold_01	7145312	7145830	11	518
Scaffold_01	7149607	7150159	14	552
Scaffold_01	7166818	7167356	16	538
Scaffold_01	7174978	7175559	17	581
Scaffold_01	7180035	7180623	13	588
Scaffold_01	7188000	7188840	18	840
Scaffold_01	7189041	7189834	18	793
Scaffold_01	7209635	7210449	17	814
Scaffold_01	7236473	7237142	14	669
Scaffold_01	7275504	7276077	13	573
Scaffold_01	7277635	7278246	14	611
Scaffold_01	7279030	7279597	12	567
Scaffold_01	7297939	7301230	66	3291
Scaffold_01	7303452	7304180	16	728
Scaffold_01	7308876	7309709	20	833
Scaffold_01	7313612	7314971	29	1359
Scaffold_01	7319009	7319694	18	685
Scaffold_01	7444834	7445984	25	1150
Scaffold_01	7466601	7467184	17	583
Scaffold_01	7467549	7468371	18	822
Scaffold_01	7473642	7475668	42	2026
Scaffold_01	7479733	7480253	12	520
Scaffold_01	7482822	7483819	21	997
Scaffold_01	7484767	7485301	11	534
Scaffold_01	7486301	7486809	13	508
Scaffold_01	7492770	7494056	27	1286
Scaffold_01	7497171	7498218	23	1047
Scaffold_01	7507699	7511264	72	3565
Scaffold_01	7512194	7512975	19	781
Scaffold_01	7518605	7519136	11	531
Scaffold_01	7526166	7526785	13	619
Scaffold_01	7529541	7530265	15	724
Scaffold_01	7537313	7538536	26	1223
Scaffold_01	7548920	7549567	13	647
Scaffold_01	7562348	7563000	14	652
Scaffold_01	7569756	7571392	36	1636
Scaffold_01	7579803	7580339	11	536
Scaffold_01	7581572	7582074	11	502
Scaffold_01	7585180	7585698	14	518
Scaffold_01	7603159	7603688	17	529
Scaffold_01	7605622	7606196	14	574
Scaffold_01	7611381	7612221	17	840
Scaffold_01	7617836	7618696	22	860
Scaffold_01	7619618	7620137	11	519
Scaffold_01	7620947	7621472	13	525
Scaffold_01	7622101	7622634	11	533
Scaffold_01	7624536	7625071	11	535
Scaffold_01	7625210	7626661	36	1451
Scaffold_01	7642412	7645323	59	2911
Scaffold_01	7649506	7651763	51	2257
Scaffold_01	7653389	7654805	29	1416
Scaffold_01	7656690	7657245	14	555
Scaffold_01	7657779	7658498	16	719
Scaffold_01	7658796	7659622	20	826
Scaffold_01	7659893	7665233	107	5340
Scaffold_01	7671309	7672430	26	1121
Scaffold_01	7686160	7686693	11	533
Scaffold_01	7687006	7687588	14	582
Scaffold_01	7689816	7690876	23	1060
Scaffold_01	7713975	7714871	20	896
Scaffold_01	7726912	7727449	11	537
Scaffold_01	7734173	7735068	19	895
Scaffold_01	7735843	7736649	18	806
Scaffold_01	7745756	7747969	46	2213
Scaffold_01	7751466	7752015	12	549
Scaffold_01	7760970	7761473	11	503
Scaffold_01	7761611	7762351	16	740
Scaffold_01	7779264	7779775	13	511
Scaffold_01	7781409	7782721	33	1312
Scaffold_01	7784726	7785398	17	672
Scaffold_01	7787505	7788146	13	641
Scaffold_01	7796444	7797246	19	802
Scaffold_01	7803809	7804390	12	581
Scaffold_01	7805993	7808395	52	2402
Scaffold_01	7810900	7814429	81	3529
Scaffold_01	7818463	7819286	17	823
Scaffold_01	7820293	7821003	15	710
Scaffold_01	7822443	7824123	34	1680
Scaffold_01	7827311	7831286	81	3975
Scaffold_01	7832769	7833526	18	757
Scaffold_01	7834159	7834922	17	763
Scaffold_01	7835131	7836248	27	1117
Scaffold_01	7860397	7861224	17	827
Scaffold_01	7866926	7867433	11	507
Scaffold_01	7878726	7879252	11	526
Scaffold_01	7906177	7906680	16	503
Scaffold_01	7907215	7908294	35	1079
Scaffold_01	7910771	7911276	11	505
Scaffold_01	7915494	7916671	25	1177
Scaffold_01	7921403	7922161	17	758
Scaffold_01	7943716	7944301	13	585
Scaffold_01	7946919	7947502	13	583
Scaffold_01	7957782	7959184	29	1402
Scaffold_01	7963074	7963580	12	506
Scaffold_01	7963742	7964577	19	835
Scaffold_01	7964750	7966353	44	1603
Scaffold_01	7983839	7984565	17	726
Scaffold_01	7993611	7995190	32	1579
Scaffold_01	8007411	8008253	19	842
Scaffold_01	8010134	8010718	13	584
Scaffold_01	8016833	8018054	27	1221
Scaffold_01	8019824	8020339	12	515
Scaffold_01	8024267	8025146	20	879
Scaffold_01	8029682	8032735	64	3053
Scaffold_01	8143753	8144463	21	710
Scaffold_01	8152343	8153000	14	657
Scaffold_01	8154291	8155593	27	1302
Scaffold_01	8160304	8160848	11	544
Scaffold_01	8163408	8164890	33	1482
Scaffold_01	8167942	8168740	23	798
Scaffold_01	8186535	8187089	12	554
Scaffold_01	8189948	8190704	17	756
Scaffold_01	8193205	8193945	16	740
Scaffold_01	8194059	8194891	24	832
Scaffold_01	8195599	8196392	18	793
Scaffold_01	8197469	8199301	54	1832
Scaffold_01	8200439	8202007	36	1568
Scaffold_01	8203204	8203895	14	691
Scaffold_01	8224248	8225062	18	814
Scaffold_01	8225204	8225728	15	524
Scaffold_01	8232749	8233443	15	694
Scaffold_01	8281089	8281805	16	716
Scaffold_01	8282039	8282579	11	540
Scaffold_01	8284548	8285239	16	691
Scaffold_01	8285975	8287081	23	1106
Scaffold_01	8293422	8293950	11	528
Scaffold_01	8299791	8300719	19	928
Scaffold_01	8305521	8306257	15	736
Scaffold_01	8310228	8310758	12	530
Scaffold_01	8317563	8318963	30	1400
Scaffold_01	8329276	8330958	35	1682
Scaffold_01	8333373	8334036	14	663
Scaffold_01	8334173	8334729	16	556
Scaffold_01	8375383	8376023	13	640
Scaffold_01	8378213	8379979	36	1766
Scaffold_01	8384482	8385269	19	787
Scaffold_01	8391970	8392606	15	636
Scaffold_01	8395497	8396052	15	555
Scaffold_01	8396307	8397917	34	1610
Scaffold_01	8399751	8400599	17	848
Scaffold_01	8498073	8498752	15	679
Scaffold_01	8499033	8499595	12	562
Scaffold_01	8513388	8514289	20	901
Scaffold_01	8514995	8516631	43	1636
Scaffold_01	8517849	8518998	29	1149
Scaffold_01	8578815	8579421	16	606
Scaffold_01	8581403	8582113	19	710
Scaffold_01	8591240	8591789	11	549
Scaffold_01	8599287	8600188	19	901
Scaffold_01	8612090	8612653	14	563
Scaffold_01	8612903	8613455	16	552
Scaffold_01	8704197	8705673	30	1476
Scaffold_01	8708979	8711565	53	2586
Scaffold_01	8762682	8763521	28	839
Scaffold_01	8768127	8768769	14	642
Scaffold_01	8773311	8776462	93	3151
Scaffold_01	9050002	9052692	85	2690
Scaffold_01	9073936	9074457	11	521
Scaffold_01	9085097	9085873	18	776
Scaffold_01	9089499	9090536	21	1037
Scaffold_01	9324083	9324586	11	503
Scaffold_01	9336298	9338088	39	1790
Scaffold_01	9347328	9348152	21	824
Scaffold_01	9348774	9349436	14	662
Scaffold_01	9356381	9356894	11	513
Scaffold_01	9362865	9363447	12	582
Scaffold_01	9370033	9370588	12	555
Scaffold_01	9373798	9374454	14	656
Scaffold_01	9381756	9382267	11	511
Scaffold_01	9382590	9383915	31	1325
Scaffold_01	9386562	9387103	13	541
Scaffold_01	9390036	9390692	19	656
Scaffold_01	9394971	9395635	15	664
Scaffold_01	9396864	9400560	78	3696
Scaffold_01	9412091	9412873	20	782
Scaffold_01	9418015	9419349	29	1334
Scaffold_01	9420360	9421036	14	676
Scaffold_01	9426982	9427557	13	575
Scaffold_01	9430718	9431509	17	791
Scaffold_01	9432651	9433371	16	720
Scaffold_01	9435072	9435576	11	504
Scaffold_01	9435853	9436465	13	612
Scaffold_01	9441377	9441906	12	529
Scaffold_01	9443857	9444426	14	569
Scaffold_01	9448934	9450036	24	1102
Scaffold_01	9450383	9451289	23	906
Scaffold_01	9451676	9452886	29	1210
Scaffold_01	9455566	9456134	13	568
Scaffold_01	9497309	9498139	18	830
Scaffold_01	9500256	9500795	11	539
Scaffold_01	9503623	9504319	15	696
Scaffold_01	9508195	9508846	14	651
Scaffold_01	9510988	9511846	20	858
Scaffold_01	9517599	9518206	14	607
Scaffold_01	9958182	9958997	17	815
Scaffold_01	9960586	9962381	39	1795
Scaffold_01	9963199	9964152	23	953
Scaffold_01	9984955	9985892	20	937
Scaffold_01	9986051	9986800	17	749
Scaffold_01	9992342	9992991	17	649
Scaffold_01	10007492	10007996	11	504
Scaffold_01	10092915	10095672	59	2757
Scaffold_01	10099469	10100030	16	561
Scaffold_01	10101787	10102432	15	645
Scaffold_01	10102603	10105109	54	2506
Scaffold_01	10166110	10166911	17	801
Scaffold_01	10173091	10173724	16	633
Scaffold_01	10187272	10187981	16	709
Scaffold_01	10189838	10192212	52	2374
Scaffold_01	10192706	10193801	25	1095
Scaffold_01	10196123	10198595	52	2472
Scaffold_01	10204932	10205467	11	535
Scaffold_01	10210880	10211874	20	994
Scaffold_01	10216707	10218221	35	1514
