"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"145","GO:0048022",0.00283516847433317,1,2,2,"negative regulation of melanin biosynthetic process","BP"
"148","GO:0048512",0.027403550816603,0.998442638900261,2,5,"circadian behavior","BP"
"149","GO:0048570",0.0409098060997549,0.996860219487059,2,6,"notochord morphogenesis","BP"
"150","GO:0048663",0.0411131738839834,0.996835933836616,2,6,"neuron fate commitment","BP"
"151","GO:0048843",0.0255694036910787,0.998600611587909,2,5,"negative regulation of axon extension involved in axon guidance","BP"
"152","GO:0048845",0.0178594915725141,0.999303133586357,2,4,"venous blood vessel morphogenesis","BP"
"153","GO:0050765",0.0168071325678493,0.999365251319327,2,4,"negative regulation of phagocytosis","BP"
"154","GO:0050774",0.0314263880304554,0.998075165901519,2,5,"negative regulation of dendrite morphogenesis","BP"
"155","GO:0051593",0.00295344374845377,1,2,2,"response to folic acid","BP"
"156","GO:0051683",0.0187803490795073,0.999247091915092,2,4,"establishment of Golgi localization","BP"
"157","GO:0060024",0.0100962998458185,0.999792942901711,2,3,"rhythmic synaptic transmission","BP"
"158","GO:0060027",0.00875233823519386,0.999833600588345,2,3,"convergent extension involved in gastrulation","BP"
"159","GO:0060039",0.0411892482824503,0.996826831467334,2,6,"pericardium development","BP"
"160","GO:0060065",0.010085335596858,0.999793287171205,2,3,"uterus development","BP"
"161","GO:0060740",0.00944287110081967,0.999813102434634,2,3,"prostate gland epithelium morphogenesis","BP"
"162","GO:0060760",0.0269328122286337,0.998483766348561,2,5,"positive regulation of response to cytokine stimulus","BP"
"163","GO:0060956",0.00905659176212109,0.999824672636285,2,3,"endocardial cell differentiation","BP"
"164","GO:0061002",0.00353330259212434,1,2,2,"negative regulation of dendritic spine morphogenesis","BP"
"165","GO:0062009",0.0161723942581993,0.999401704524,2,4,"secondary palate development","BP"
"166","GO:0070989",0.0295308140895939,0.998251851125079,2,5,"oxidative demethylation","BP"
"167","GO:0071257",0.0094381208695731,0.999813246300164,2,3,"cellular response to electrical stimulus","BP"
"168","GO:0071468",0.0308220193521392,0.998132172415378,2,5,"cellular response to acidic pH","BP"
"169","GO:0071872",0.00994240026916648,0.999797756626877,2,3,"cellular response to epinephrine stimulus","BP"
"170","GO:0080111",0.00888940593938955,0.999829598890606,2,3,"DNA demethylation","BP"
"171","GO:0086091",0.0441662106908167,0.996463108499751,2,6,"regulation of heart rate by cardiac conduction","BP"
"172","GO:0090179",0.0465131006419617,0.996166166241533,2,6,"planar cell polarity pathway involved in neural tube closure","BP"
"173","GO:0098719",0.019176534727554,0.999222504853204,2,4,"sodium ion import across plasma membrane","BP"
"174","GO:0099175",0.0274111722594825,0.99844196974543,2,5,"regulation of postsynapse organization","BP"
"176","GO:1902474",0.00342166378901384,1,2,2,"positive regulation of protein localization to synapse","BP"
"177","GO:1903751",0.00297225698033181,1,2,2,"negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide","BP"
"178","GO:1904179",0.0281449779515947,0.99837705479124,2,5,"positive regulation of adipose tissue development","BP"
"179","GO:1904417",0.00327639058636966,1,2,2,"positive regulation of xenophagy","BP"
"180","GO:1904706",0.0184677226806372,0.999266292082329,2,4,"negative regulation of vascular smooth muscle cell proliferation","BP"
"181","GO:1904953",0.0385513313794096,0.997136775336663,2,6,"Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation","BP"
"183","GO:2000650",0.0303263577515645,0.99817845601809,2,5,"negative regulation of sodium ion transmembrane transporter activity","BP"
"184","GO:2001014",0.0396815201539107,0.997005422522074,2,6,"regulation of skeletal muscle cell differentiation","BP"
"185","GO:2001243",0.0262992123563472,0.998538488870204,2,5,"negative regulation of intrinsic apoptotic signaling pathway","BP"
