ID,scaffold,start,end,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual
Scaffold_03:15572963-15573188,Scaffold_03,15572963,15573188,0.635608313566875,0.554632383248402,0.0998589157797773,7.84934870234988,0.0106428531571429,3,12.3467932127091,-16.6935864254182,-14.7539598262662,0.0897462275464139,9
Scaffold_04:35050467-35050624,Scaffold_04,35050467,35050624,0.628049139374225,0.545393392568498,0.112114282520966,7.5983723291543,0.0116730690803551,3,10.9576686154828,-13.9153372309656,-11.9757106318136,0.113126511106719,9
Scaffold_15:31761152-31761290,Scaffold_15,31761152,31761290,0.665278535810805,0.581598169763507,0.089413504403962,7.9502345321335,0.0125526162029897,3,12.7024907305157,-17.4049814610315,-15.813400369838,0.0639581981583786,8
Scaffold_07:31666020-31666083,Scaffold_07,31666020,31666083,0.616894069867703,0.531759418727193,0.146524572196603,7.24609852279245,0.0133332166305605,3,7.74557567167912,-7.49115134335825,-5.55152474420625,0.193225052316578,9
Scaffold_18:23287106-23287294,Scaffold_18,23287106,23287294,0.61258135870193,0.526488327302359,0.0892872469752004,7.11534195908197,0.0140220758370257,3,13.6895893841683,-19.3791787683366,-17.4395521691846,0.0717499122516939,9
Scaffold_12:37496226-37496248,Scaffold_12,37496226,37496248,0.5963875722402,0.506695921626911,0.372680245422507,6.64930980935519,0.0168593329004925,3,-3.45675622935364,14.9135124587073,16.8531390578593,1.25001508795362,9
Scaffold_01:26811206-26811326,Scaffold_01,26811206,26811326,0.63628645902197,0.545358073777463,0.125908696259725,6.99766588080267,0.0174999932103539,3,8.93735259909663,-9.87470519819326,-8.28312410699978,0.126823998350589,8
Scaffold_14:35872117-35872310,Scaffold_14,35872117,35872310,0.634846278740568,0.543557848425711,0.375417853278756,6.95429066477488,0.017778819610715,3,-3.07995676669594,14.1599135333919,15.7514946245854,1.12750851648344,8
Scaffold_08:60436956-60437220,Scaffold_08,60436956,60437220,0.577152204236378,0.483186027400017,0.253133342264204,6.14212713199424,0.0207887472742775,3,1.18489665110968,5.63020669778063,7.56983329693263,0.576688400692619,9
Scaffold_14:5559405-5559539,Scaffold_14,5559405,5559539,0.576452226157518,0.482330498636967,0.131912720992909,6.12453937409564,0.0209440572087805,3,9.0062073924999,-10.0124147849998,-8.0727881858478,0.156608693637777,9
Scaffold_14:24151631-24151740,Scaffold_14,24151631,24151740,0.569676188240682,0.474048674516389,0.106055035247122,5.95724144709164,0.0224946480184475,3,11.6243954662159,-15.2487909324317,-13.3091643332797,0.101229034511415,9
Scaffold_06:57229939-57230010,Scaffold_06,57229939,57230010,0.650504211338522,0.550648271720956,0.223678114789337,6.51442682157781,0.0252375280357707,3,2.56946186896162,2.86107626207675,4.07141663405294,0.350223293249982,7
Scaffold_15:30412423-30412832,Scaffold_15,30412423,30412832,0.538787996957357,0.436296440725658,0.204333344781624,5.25690131721037,0.030729302720356,3,3.75486094449278,0.490278111014446,2.42990471016645,0.375769042106814,9
Scaffold_03:14718454-14718621,Scaffold_03,14718454,14718621,0.53676117559678,0.433819214618286,0.199398621155972,5.21421168292024,0.0313416804668927,3,4.04822207357475,-0.0964441471494997,1.8431824520025,0.357838291070124,9
Scaffold_03:14719536-14719864,Scaffold_03,14719536,14719864,0.536275036216808,0.433225044264988,0.255795459158213,5.20402792915827,0.0314899623854701,3,1.05935573457343,5.88128853085314,7.82091513000514,0.588881852333651,9
Scaffold_14:671289-671403,Scaffold_14,671289,671403,0.567022989330932,0.458778736663666,0.368556873646265,5.23836578255947,0.0351446603682895,3,-2.87706569300514,13.7541313860103,15.3457124772038,1.08667335289527,8
Scaffold_08:58717434-58717964,Scaffold_08,58717434,58717964,0.52110071345064,0.414678649773005,0.390765951817318,4.8965477218062,0.0363997880805582,3,-4.02541212064508,16.0508242412902,17.9904508404422,1.37428226189725,9
Scaffold_10:13645154-13645258,Scaffold_10,13645154,13645258,0.561186265308031,0.451482831635039,0.179377839775169,5.11548496267523,0.0370783884009426,3,5.04404112793858,-2.08808225587715,-0.496501164683668,0.25741127521925,8
Scaffold_14:4516007-4516605,Scaffold_14,4516007,4516605,0.51820497449257,0.411139413268696,0.256322388682155,4.84007152784644,0.0374007578468307,3,1.03466158831251,5.93067682337497,7.87030342252698,0.59131050245753,9
Scaffold_08:47516820-47516855,Scaffold_08,47516820,47516855,0.551101916133391,0.438877395166739,0.432404962947455,4.91070856339099,0.040606074438797,3,-4.63450847243196,17.2690169448639,18.8605980360574,1.49579241585272,8
Scaffold_03:14697169-14697606,Scaffold_03,14697169,14697606,0.548258205628057,0.435322757035072,0.314540874505403,4.8546157336653,0.0416448296944626,3,-1.13377465288653,10.2675493057731,11.8591303969666,0.79148769387699,8
Scaffold_03:7176961-7176994,Scaffold_03,7176961,7176994,0.506203646684358,0.396471123725327,0.131306362230616,4.61306851454923,0.0417797130213625,3,9.06149455427783,-10.1229891085557,-8.18336250940365,0.155172246860141,9
Scaffold_02:47739891-47740441,Scaffold_02,47739891,47740441,0.503236816437087,0.39284499786755,0.410858042171912,4.55864232474887,0.0429212446555313,3,-4.62707971985384,17.2541594397077,19.1937860388597,1.51923897735603,9
Scaffold_03:13433176-13433235,Scaffold_03,13433176,13433235,0.501089639479771,0.390220670475275,0.137712298324486,4.51965634729996,0.0437624222553554,3,8.48989281367184,-8.97978562734369,-7.04015902819169,0.17068209398831,9
Scaffold_02:61737304-61737425,Scaffold_02,61737304,61737425,0.497767190531234,0.386159899538175,0.250973328954408,4.45998810742742,0.0450892345333069,3,1.2877332919591,5.4245334160818,7.3641600152338,0.566888506618118,9
Scaffold_08:27696303-27696324,Scaffold_08,27696303,27696324,0.537022026093992,0.42127753261749,0.342264732038824,4.63971986885939,0.0459453241748373,3,-2.06294986234633,12.1258997246927,13.7174808158862,0.937161174380862,8
Scaffold_10:11112744-11112912,Scaffold_10,11112744,11112912,0.49156335851377,0.378577438183497,0.0917086614762266,4.35066030419422,0.047650316083277,3,13.368491432604,-18.7369828652081,-16.7973562660561,0.0756943073078501,9
Scaffold_16:11049990-11050225,Scaffold_16,11049990,11050225,0.530444038737386,0.413055048421732,0.232274118153316,4.51868643993824,0.0486126654297646,3,2.20137932717583,3.59724134564835,5.18882243684183,0.431610127711204,8
Scaffold_03:40279667-40279744,Scaffold_03,40279667,40279744,0.487731062075653,0.373893520314686,0.180472547233281,4.28444829825806,0.0492879893625771,3,5.24494930425753,-2.48989860851505,-0.55027200936305,0.293133062743819,9
Scaffold_01:32596876-32597119,Scaffold_01,32596876,32597119,0.568614529373809,0.445361537766326,0.371137353958649,4.61339332991319,0.0527265429924491,3,-2.49418002647394,12.9883600529479,14.1987004249241,0.964200548523994,7
Scaffold_10:26496706-26496761,Scaffold_10,26496706,26496761,0.62404263976234,0.49872351968312,0.347253089247252,4.97962832301929,0.0531392933336733,3,-1.42654120275342,10.8530824055068,11.6419807148517,0.723508247950558,6
Scaffold_05:22235951-22236183,Scaffold_05,22235951,22236183,0.478975484333242,0.363192258629518,0.275603796944262,4.13682967823755,0.0531938854223828,3,0.164321591371706,7.67135681725659,9.61098341640859,0.683617076010847,9
Scaffold_01:39008805-39008918,Scaffold_01,39008805,39008918,0.47629918552944,0.359921226758204,0.231742364164572,4.09269238400806,0.054434548110501,3,2.24437832026672,3.51124335946655,5.45086995861855,0.483340710137265,9
Scaffold_05:2337323-2337612,Scaffold_05,2337323,2337612,0.474474917880341,0.357691566298195,0.352995926415934,4.06286436767138,0.055293046538239,3,-2.80558481958183,13.6111696391637,15.5507962383157,1.12145511659619,9
Scaffold_02:56393582-56393905,Scaffold_02,56393582,56393905,0.472866293296447,0.355725469584546,0.156178278335597,4.03673355122914,0.0560587672288332,3,6.979915409044,-5.95983081808799,-4.02020421893599,0.219524891614841,9
Scaffold_13:39891565-39891678,Scaffold_13,39891565,39891678,0.51291966693255,0.391149583665687,0.22389493359099,4.21219771861757,0.0562862580411489,3,2.6055338758591,2.7889322482818,4.38051333947528,0.401031530301711,8
Scaffold_13:39206094-39206174,Scaffold_13,39206094,39206174,0.471994121630933,0.354659481993363,0.142277056547431,4.02263238791932,0.0564773628134352,3,8.0985782746029,-8.19715654920579,-6.25752995005379,0.182184847378208,9
Scaffold_04:60064269-60064580,Scaffold_04,60064269,60064580,0.470763362211274,0.353155220480446,0.179336005601215,4.0028126903724,0.057072192622209,3,5.3207593139842,-2.64151862796841,-0.701892028816406,0.289452626144991,9
Scaffold_14:3299890-3300524,Scaffold_14,3299890,3300524,0.469152537566155,0.351186434803078,0.307195174606936,3.97701141749509,0.0578580584046998,3,-1.13790613784497,10.2758122756899,12.2154388748419,0.849319877716071,9
Scaffold_07:33397600-33397850,Scaffold_07,33397600,33397850,0.465872493127795,0.347177491600638,0.138702931126377,3.92495460747103,0.0594842853995055,3,8.40387986466326,-8.80775972932651,-6.86813313017451,0.173146527927437,9
Scaffold_05:19935420-19935577,Scaffold_05,19935420,19935577,0.462881321540215,0.343521615215819,0.11308734764875,3.87803669927097,0.0609980777393114,3,10.8539672862044,-13.7079345724089,-11.7683079732569,0.115098733784063,9
Scaffold_03:52648163-52648203,Scaffold_03,52648163,52648203,0.460795513167936,0.340972293871922,0.217269819005776,3.84562788310316,0.0620712852915195,3,3.01821354353779,1.96357291292441,3.90319951207641,0.424855568257225,9
Scaffold_01:30343910-30344200,Scaffold_01,30343910,30344200,0.45483567874329,0.333688051797355,0.0939908486406063,3.75439197786573,0.0652188916415854,3,13.0735243123177,-18.1470486246355,-16.2074220254835,0.0795085166536323,9
Scaffold_02:32010376-32010413,Scaffold_02,32010376,32010413,0.454710541003314,0.333535105670717,0.155333248841941,3.75249768862183,0.0652862856461319,3,7.04501976578364,-6.09003953156728,-4.15041293241528,0.217155763762131,9
Scaffold_17:14589149-14589367,Scaffold_17,14589149,14589367,0.493422913343853,0.366778641679816,0.217103744218474,3.8961328993451,0.0658540013267932,3,2.94435116894483,2.11129766211035,3.70287875330383,0.377072286029445,8
Scaffold_04:62021288-62021338,Scaffold_04,62021288,62021338,0.536833770197625,0.404500561682661,0.358361999781568,4.05668219052454,0.0676206130336914,3,-2.14389430337463,12.2877886067493,13.4981289787254,0.898963260212109,7
Scaffold_15:35324758-35324900,Scaffold_15,35324758,35324900,0.449920538206398,0.32768065780782,0.303494565884861,3.68063627630669,0.0679069829237419,3,-0.992471082101149,9.9849421642023,11.9245687633543,0.828980563694763,9
Scaffold_03:14111001-14111085,Scaffold_03,14111001,14111085,0.487714162598782,0.359642703248477,0.383728302671446,3.80814090096977,0.0688730630778498,3,-3.32080260266002,14.64160520532,16.2331862965135,1.17797928216887,8
Scaffold_05:19756107-19756232,Scaffold_05,19756107,19756232,0.446540207760931,0.323549142818915,0.237802007131113,3.63067193516418,0.0698051300853669,3,1.93463228838601,4.13073542322797,6.07036202237997,0.508948151360274,9
Scaffold_15:18839320-18839729,Scaffold_15,18839320,18839729,0.445323442343565,0.32206198508658,0.221045482476647,3.61283609859584,0.0704983824416917,3,2.81147158318074,2.37705683363852,4.31668343279052,0.439749947910004,9
Scaffold_01:19442499-19442804,Scaffold_01,19442499,19442804,0.444866713695842,0.321503761183807,0.0836082819008734,3.60616136884728,0.0707599813297011,3,14.4781824122336,-20.9563648244673,-19.0167382253153,0.0629131032217433,9
Scaffold_12:11715766-11715846,Scaffold_12,11715766,11715846,0.444371577372249,0.320898594566082,0.190976844656785,3.59893773741453,0.0710444311033068,3,4.56606712163241,-1.13213424326483,0.807492355887176,0.328249396755556,9
Scaffold_12:37732495-37732601,Scaffold_12,37732495,37732601,0.482621954924299,0.353277443655373,0.399374478862319,3.73129056803083,0.0716526046315508,3,-3.76041499802247,15.5208299960449,17.1124110872384,1.27599979493239,8
Scaffold_15:41163078-41163222,Scaffold_15,41163078,41163222,0.442965595440189,0.319180172204676,0.322404803982706,3.57849562462137,0.071857001144962,3,-1.71780155050655,11.4356031010131,13.3752297001651,0.935503718680143,9
Scaffold_01:83192292-83192424,Scaffold_01,83192292,83192424,0.441977319016097,0.317972278797452,0.470446042725484,3.56418834457701,0.0724324759542663,3,-6.25228187681716,20.5045637536343,22.4441903527863,1.99187531204461,9
Scaffold_07:18721454-18721526,Scaffold_07,18721454,18721526,0.440393674746111,0.31603671357858,0.290319934876317,3.54136729147653,0.0733621019520179,3,-0.459909079014378,8.91981815802876,10.8594447571808,0.758570981279298,9
Scaffold_06:24293208-24293294,Scaffold_06,24293208,24293294,0.4392684437892,0.314661431297911,0.255717180569277,3.5252305227999,0.0740282510014386,3,1.06302853951164,5.87394292097672,7.81356952012872,0.5885214879447,9
Scaffold_05:21524662-21524858,Scaffold_05,21524662,21524858,0.475270062970602,0.344087578713253,0.322190296137867,3.62296891739169,0.0758129453750863,3,-1.39808615585459,10.7961723117092,12.3877534029027,0.830452695403253,8
Scaffold_14:35871677-35872087,Scaffold_14,35871677,35872087,0.473502042569157,0.341877553211446,0.409791943646316,3.59737040485178,0.0768398949847644,3,-4.04366561546002,16.08733123092,17.6789123221135,1.3434354966194,8
Scaffold_08:60439396-60439526,Scaffold_08,60439396,60439526,0.432998846048759,0.30699858961515,0.225992241419326,3.43649178426006,0.0778265434674456,3,2.54588535988009,2.90822928023981,4.84785587939182,0.459652438635577,9
Scaffold_08:27434788-27434902,Scaffold_08,27434788,27434902,0.432416963480111,0.306287399809025,0.448959746299581,3.42835534266767,0.0781866007420762,3,-5.69130539791079,19.3826107958216,21.3222373949736,1.81408368417646,9
Scaffold_05:17271929-17272331,Scaffold_05,17271929,17272331,0.431791624320214,0.305523096391372,0.138004675336473,3.41962982702665,0.0785749910457216,3,8.46444261804279,-8.92888523608558,-6.98925863693358,0.171407613732529,9
Scaffold_08:7630499-7630777,Scaffold_08,7630499,7630777,0.431736540387481,0.3054557715847,0.347883369100978,3.41886214726601,0.0786092747578745,3,-2.63051394402601,13.261027888052,15.200654487204,1.08920554647342,9
Scaffold_02:29935199-29935234,Scaffold_02,29935199,29935234,0.429318159455123,0.302499972667372,0.194128071611509,3.38530435050024,0.0801259588384862,3,4.36967613366967,-0.739352267339346,1.20027433181266,0.339171373688429,9
Scaffold_12:26692362-26692789,Scaffold_12,26692362,26692789,0.429154183453535,0.30229955755432,0.118265432618343,3.38303928935548,0.0802296138651498,3,10.3167150569572,-12.6334301139144,-10.6938035147624,0.125880412971634,9
Scaffold_12:40497270-40497338,Scaffold_12,40497270,40497338,0.464107381119411,0.330134226399264,0.140237837450318,3.46418192576619,0.0824728687336172,3,7.75174170310331,-7.50348340620661,-5.91190231501313,0.157333208421934,8
Scaffold_17:12549656-12549881,Scaffold_17,12549656,12549881,0.425454776131476,0.297778059716248,0.216846885234863,3.33228162563188,0.0825959940674079,3,3.04159530612411,1.91680938775178,3.85643598690378,0.423203144724558,9
Scaffold_06:59311976-59312181,Scaffold_06,59311976,59312181,0.42488395407493,0.297080388313804,0.0931487871959509,3.32450782217663,0.082965910040126,3,13.1815164593331,-18.3630329186662,-16.4234063195142,0.078090269004689,9
Scaffold_14:3246830-3246975,Scaffold_14,3246830,3246975,0.423238584988436,0.295069381652533,0.267780724088629,3.30218628167035,0.0840393904816114,3,0.509871961137582,6.98025607772484,8.91988267687684,0.645358645740873,9
Scaffold_13:28869968-28870119,Scaffold_13,28869968,28870119,0.422832025877539,0.294572476072547,0.269324113747616,3.29669039475362,0.0843062966593831,3,0.440906926456269,7.11818614708746,9.05781274623946,0.652819304213451,9
Scaffold_15:17884533-17884625,Scaffold_15,17884533,17884625,0.417783604678699,0.288402183496187,0.0376589611581714,3.22908498654806,0.087675840899703,3,24.0490421269035,-40.0980842538071,-38.1584576546551,0.012763776199614,9
Scaffold_18:25251068-25251123,Scaffold_18,25251068,25251123,0.498534050015559,0.355258064305719,0.438146042718258,3.4795366965765,0.0892986868803138,3,-4.15398067917501,16.30796135835,17.5183017303262,1.34380368324769,7
Scaffold_14:10585566-10585780,Scaffold_14,10585566,10585780,0.41490018531087,0.284878004268841,0.0050497670858986,3.19099542851658,0.0896468063527716,3,48.1597879366075,-88.319575873215,-86.379949274063,0.000229501328596424,9
Scaffold_13:7988469-7988499,Scaffold_13,7988469,7988499,0.414181809525924,0.283999989420574,0.252989257828701,3.1815641323093,0.090143172491126,3,1.19172904022814,5.61654191954372,7.55616851869572,0.576032081190453,9
Scaffold_14:34122922-34123182,Scaffold_14,34122922,34123182,0.41289586419925,0.282428278465749,0.32619207551589,3.16473905666234,0.0910370400596212,3,-1.85794337470664,11.7158867494133,13.6555133485653,0.957611431164275,9
Scaffold_05:15695763-15695979,Scaffold_05,15695763,15695979,0.412233431532495,0.281618638539716,0.105447080135321,3.15610063827369,0.09150018266295,3,11.6933827803289,-15.3867655606577,-13.4471389615057,0.100071780381584,9
Scaffold_07:10858748-10859007,Scaffold_07,10858748,10859007,0.409061844857223,0.277742254825495,0.100777672387948,3.1150100663457,0.0937430639257604,3,12.2368914598747,-16.4737829197494,-14.5341563205974,0.0914052532673933,9
Scaffold_16:24055485-24055866,Scaffold_16,24055485,24055866,0.407476395139596,0.275804482948395,0.392430046493563,3.09463414298943,0.0948801699022068,3,-4.07640616609139,16.1528123321828,18.0924389313348,1.38601207251846,9
Scaffold_08:60438143-60438774,Scaffold_08,60438143,60438774,0.406261940948855,0.2743201500486,0.250669531225165,3.07909979224082,0.0957584257807545,3,1.30226782832344,5.39546434335311,7.33509094250511,0.565516924961797,9
Scaffold_06:10801452-10801471,Scaffold_06,10801452,10801471,0.443651076277106,0.304563845346382,0.366417009460296,3.18973261102652,0.0958051839122108,3,-2.81301287943739,13.6260257588748,15.2176068500683,1.07409139857461,8
Scaffold_01:88434636-88434825,Scaffold_01,88434636,88434825,0.404332403593187,0.271961826613896,0.0939510305162244,3.05454892484485,0.0971667977857791,3,13.0786090491723,-18.1572180983446,-16.2175914991926,0.0794411652155448,9
Scaffold_08:58717104-58717178,Scaffold_08,58717104,58717178,0.403316792117288,0.270720523698907,0.428258774462542,3.04169036525752,0.0979145363150864,3,-5.1248381292449,18.2496762584898,20.1893028576418,1.65065020113743,9
Scaffold_03:14109777-14109950,Scaffold_03,14109777,14109950,0.402693488392084,0.269958708034769,0.283887587308826,3.03382042979282,0.0983756515593865,3,-0.191046701586952,8.3820934031739,10.3217200023259,0.725329460052234,9
Scaffold_10:12794059-12794308,Scaffold_10,12794059,12794308,0.402356550756504,0.269546895369061,0.2574520353162,3.02957303505318,0.0986256176632093,3,0.981892198401465,6.03621560319707,7.97584220234907,0.596533954396085,9
Scaffold_02:50890729-50890776,Scaffold_02,50890729,50890776,0.401668772596909,0.268706277618445,0.273264708154229,3.02091783598049,0.0991373973726002,3,0.266601955972501,7.466796088055,9.406422687207,0.672062406503543,9
Scaffold_02:44795369-44795867,Scaffold_02,44795369,44795867,0.40075247518644,0.267586358561204,0.207185261804719,3.00941775087023,0.0998224258816373,3,3.58853285320812,0.82293429358376,2.76256089273576,0.38633159438181,9
Scaffold_11:49612588-49612640,Scaffold_11,49612588,49612640,0.437223497297298,0.296529371621622,0.307255516810125,3.10761728819563,0.100309906391661,3,-0.8759970163128,9.7519940326256,11.3435751238191,0.755247620882057,8
Scaffold_04:8989610-8990498,Scaffold_04,8989610,8990498,0.399204169141734,0.265693984506563,0.265152542048709,2.99006529151764,0.100988308079548,3,0.628229895075106,6.74354020984979,8.68316680900179,0.63275283499403,9
Scaffold_01:39293117-39293213,Scaffold_01,39293117,39293213,0.397686466548799,0.263839014670755,0.0949512110242203,2.97119191264958,0.102141397766219,3,12.9515350858826,-17.9030701717652,-15.9634435726132,0.0811415922746942,9
Scaffold_01:80493096-80493194,Scaffold_01,80493096,80493194,0.397680610117561,0.263831856810353,0.0587636632225248,2.97111926926064,0.10214586699027,3,18.7096090863416,-29.4192181726831,-27.4795915735311,0.0310785130379728,9
Scaffold_17:28123111-28123578,Scaffold_17,28123111,28123578,0.397239432832804,0.263292640128983,0.0913510728724223,2.9656509485163,0.102482980594531,3,13.4153730553577,-18.8307461107154,-16.8911195115634,0.0751051666344835,9
Scaffold_14:87754-87799,Scaffold_14,87754,87799,0.397051902907287,0.263063436886684,0.187464417843931,2.96332896927288,0.102626538284589,3,4.78882471320976,-1.57764942641952,0.361977172732484,0.316286171618076,9
Scaffold_10:20614766-20615105,Scaffold_10,20614766,20615105,0.432490115443667,0.290612644304583,0.333414501133426,3.04833538384466,0.103727454632603,3,-1.77477138008975,11.5495427601795,13.141123851373,0.889321836528409,8
Scaffold_10:18893769-18893787,Scaffold_10,18893769,18893787,0.432340453022935,0.290425566278668,0.384555666310913,3.04647710287097,0.103836917000964,3,-3.34449437268191,14.6889887453638,16.2805698365573,1.18306448393464,8
Scaffold_08:60439570-60439812,Scaffold_08,60439570,60439812,0.3945253018693,0.259975368951367,0.271375589298119,2.93218505066022,0.1045759929922,3,0.349847787363979,7.30030442527204,9.23993102442404,0.662802394202114,9
Scaffold_06:59691378-59691460,Scaffold_06,59691378,59691460,0.42936668517078,0.286708356463475,0.399356977183204,3.00975547002041,0.106029934352295,3,-3.75993293745297,15.5198658749059,17.1114469660994,1.27588796179925,8
Scaffold_08:2644608-2644724,Scaffold_08,2644608,2644724,0.392643867932399,0.257675838584043,0.172475865593529,2.90916204250841,0.106046268847187,3,5.78880557907515,-3.57761115815031,-1.63798455899831,0.267731317910135,9
Scaffold_07:15928266-15928558,Scaffold_07,15928266,15928558,0.392615399806301,0.257641044207701,0.0785514198444573,2.90881477496288,0.106068638486949,3,15.2268521014526,-22.4537042029053,-20.5140776037533,0.0555329300362217,9
Scaffold_14:23441581-23441864,Scaffold_14,23441581,23441864,0.390795344411992,0.255416532059102,0.216397591267344,2.88668025387392,0.107506435149132,3,3.06648439224266,1.86703121551468,3.80665781466668,0.421451257556778,9
Scaffold_09:37631734-37631844,Scaffold_09,37631734,37631844,0.390752136031527,0.255363721816311,0.163701531870058,2.88615638418203,0.107540751859899,3,6.41535527857271,-4.83071055714542,-2.89108395799342,0.241183723829432,9
Scaffold_05:42897200-42897283,Scaffold_05,42897200,42897283,0.390529303348746,0.255091370759578,0.155225783489533,2.88345588184193,0.107717864039526,3,7.05332468785069,-6.10664937570138,-4.16702277654938,0.216855394739455,9
Scaffold_08:23043604-23043665,Scaffold_08,23043604,23043665,0.425217949210424,0.281522436513031,0.336806900626603,2.95915955361727,0.1091472480803,3,-1.8861277557966,11.7722555115932,13.3638366027867,0.907511106477585,8
Scaffold_16:9517987-9518154,Scaffold_16,9517987,9518154,0.388629450615212,0.252769328529703,0.16247530707169,2.86051156623143,0.109237138292427,3,6.50558097914435,-5.01116195828869,-3.07153535913669,0.237584028672358,9
Scaffold_09:19259508-19259591,Scaffold_09,19259508,19259591,0.38648873596126,0.250152899508207,0.0780019284756195,2.8348286555923,0.110968938941224,3,15.3110907788759,-22.6221815577518,-20.6825549585998,0.0547587076132409,9
Scaffold_12:31884789-31885116,Scaffold_12,31884789,31885116,0.3860702926153,0.249641468752034,0.199392020023269,2.82982936950503,0.111309932695014,3,4.04861934263904,-0.0972386852780822,1.84238791387392,0.357814598840638,9
Scaffold_14:6426068-6426211,Scaffold_14,6426068,6426211,0.421801455925506,0.277251819906882,0.233353685823141,2.91803886570258,0.111765553972667,3,2.15037178189894,3.69925643620212,5.29083752739561,0.435631541497961,8
Scaffold_08:60437483-60438122,Scaffold_08,60437483,60438122,0.379608635657387,0.241743888025695,0.316185104021575,2.75348587785123,0.116679846127275,3,-1.48404038767383,10.9680807753477,12.9077073744997,0.899757180046206,9
Scaffold_13:9210492-9210685,Scaffold_13,9210492,9210685,0.378928086818369,0.24091210611134,0.112762405274218,2.74553776220111,0.117256925549757,3,10.8884974208135,-13.7769948416271,-11.8373682424751,0.114438240389043,9
Scaffold_06:8873983-8874105,Scaffold_06,8873983,8874105,0.378239004603221,0.240069894515048,0.334565697921052,2.73750771327865,0.117843500307313,3,-2.16210581544828,12.3242116308966,14.2638382300486,1.0074078560286,9
Scaffold_06:42589099-42589176,Scaffold_06,42589099,42589176,0.413955082525706,0.267443853157132,0.199882578561549,2.82541539177405,0.117956971956655,3,3.85344876835449,0.29310246329102,1.8846835544845,0.319624361699312,8
Scaffold_02:23601096-23601157,Scaffold_02,23601096,23601157,0.413275344062215,0.266594180077769,0.274187044919921,2.81750793923368,0.118505185885494,3,0.376564013673147,7.24687197265371,8.83845306384719,0.601428284815352,8
Scaffold_18:16511735-16511872,Scaffold_18,16511735,16511872,0.377454266386001,0.239110770027334,0.263200846215457,2.72838461019823,0.118514278072743,3,0.716884409436493,6.56623118112701,8.50585778027902,0.623472169036794,9
Scaffold_16:18255076-18255259,Scaffold_16,18255076,18255259,0.376563704519018,0.238022305523244,0.139696033464555,2.71805905850933,0.119279105004641,3,8.31826691258665,-8.6365338251733,-6.6969072260213,0.175634835891572,9
Scaffold_11:22811930-22811956,Scaffold_11,22811930,22811956,0.376417071654471,0.237843087577686,0.105793033749572,2.71636176272378,0.119405402540242,3,11.6540772998851,-15.3081545997703,-13.3685280006183,0.100729493909443,9
