ID,scaffold,start,end,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual
Scaffold_09:16951929-16952151,Scaffold_09,16951929,16952151,0.677695954464567,0.570261272619423,0.292974389977404,6.3079812107732,0.0135916262949273,4,-0.0962788207723614,10.1925576415447,13.0173044288524,0.772505938643691,9
Scaffold_10:16060630-16061137,Scaffold_10,16060630,16061137,0.574681976370122,0.468352470462652,0.132802268367103,5.40472723413409,0.0138267513595541,4,11.900743424469,-13.8014868489381,-9.93854323773917,0.211637309801378,12
Scaffold_07:33674045-33674186,Scaffold_07,33674045,33674186,0.57188356608289,0.464854457603613,0.0849893246910193,5.34325263667516,0.0143542433988199,4,19.0421140043315,-28.084228008663,-24.2212843974641,0.0866782237372261,12
Scaffold_08:49097980-49098113,Scaffold_08,49097980,49098113,0.600928578408882,0.492090917974941,0.255330973526759,5.52132943700691,0.014674180285597,4,1.5200035644287,6.9599928711426,10.5002438766536,0.717132966463346,11
Scaffold_06:31907808-31907944,Scaffold_06,31907808,31907944,0.568426591381463,0.460533239226828,0.0605130951882382,5.26841163083695,0.0150282701829143,4,24.4767678559357,-38.9535357118714,-35.0905921006725,0.0439420162711294,12
Scaffold_04:10439183-10439416,Scaffold_04,10439183,10439416,0.595774345078711,0.485530984645632,0.147445552870534,5.40417438962561,0.0156949281880771,4,9.75652853065529,-9.51305706131058,-5.97280605579953,0.239142101674273,11
Scaffold_13:8940696-8940828,Scaffold_13,8940696,8940828,0.561280270773533,0.451600338466916,0.190738856917636,5.1174381581896,0.0165030015095646,4,6.10804049204506,-2.21608098409013,1.64686262710878,0.436575738458956,12
Scaffold_03:4272115-4272863,Scaffold_03,4272115,4272863,0.590221513994933,0.47846374508446,0.300394164333247,5.28125713092705,0.0168569087743501,4,-0.918019251767274,11.8360385035345,15.3762895090456,0.992603193620165,11
Scaffold_03:6261197-6261340,Scaffold_03,6261197,6261340,0.621657870083739,0.50815523110886,0.139729499184534,5.4770345050861,0.0173522401458231,4,10.0428224283489,-10.0856448566979,-6.8903582086216,0.195243329423608,10
Scaffold_14:8608005-8608139,Scaffold_14,8608005,8608139,0.552136328507918,0.440170410634898,0.103288641593244,4.93128926191711,0.0185585325886732,4,15.9220858793315,-21.8441717586631,-17.9812281474642,0.128022521786132,12
Scaffold_09:32354165-32354259,Scaffold_09,32354165,32354259,0.550249573237541,0.437811966546926,0.134549542055123,4.89382146626099,0.0190073579752859,4,11.6916049338497,-13.3832098676994,-9.52026625650045,0.217242951206919,12
Scaffold_18:18434831-18434969,Scaffold_18,18434831,18434969,0.549771010772382,0.437213763465477,0.142764541513524,4.88436794543622,0.0191225822261905,4,10.7433771465666,-11.4867542931331,-7.6238106819342,0.244580571762801,12
Scaffold_10:10177927-10178313,Scaffold_10,10177927,10178313,0.613476703045317,0.497519713958912,0.200505810663869,5.29055391898963,0.0192139794806796,4,4.98693491651889,0.0261301669622114,3.2214168150385,0.402025801099753,10
Scaffold_06:10182852-10183168,Scaffold_06,10182852,10183168,0.549369128141669,0.436711410177086,0.00972979603688852,4.87644466857014,0.0192197794433816,4,53.7194375730914,-97.4388751461829,-93.575931534984,0.00113602717103342,12
Scaffold_02:59898836-59898874,Scaffold_02,59898836,59898874,0.575539622588254,0.45977770147596,0.178232547409244,4.971752516356,0.0202606177934231,4,6.91207599264191,-3.82415198528382,-0.283900979772774,0.349435250515873,11
Scaffold_18:9562248-9562285,Scaffold_18,9562248,9562285,0.574829562973065,0.458873989238446,0.160072643967484,4.9573258486793,0.0204380494112859,4,8.52399709405276,-7.04799418810552,-3.50774318259447,0.281855764814151,11
Scaffold_10:43117075-43117821,Scaffold_10,43117075,43117821,0.544380766100551,0.430475957625689,0.123323926266507,4.77926062463545,0.0204598128264007,4,13.0854934633116,-16.1709869266232,-12.3080433154243,0.182505489477443,12
Scaffold_16:18247010-18247145,Scaffold_16,18247010,18247145,0.538053519993679,0.422566899992098,0.229327026613218,4.65901175379724,0.0221247454371327,4,3.16013973358915,3.67972053282169,7.5426641440206,0.631090621623113,12
Scaffold_04:716827-716907,Scaffold_04,716827,716907,0.534616100401145,0.418270125501432,0.16805726187313,4.59505454195529,0.0230740269703011,4,8.13364825906343,-6.26729651812687,-2.40435290692796,0.338918919219525,12
Scaffold_10:3677204-3677466,Scaffold_10,3677204,3677466,0.533990436086763,0.417488045108453,0.102432591315704,4.58351482405354,0.0232502888436149,4,16.055245527506,-22.1104910550121,-18.2475474438132,0.125909229163802,12
Scaffold_09:34968841-34968947,Scaffold_09,34968841,34968947,0.595852498059078,0.474608247476802,0.218867659229528,4.91448044090743,0.0237484482875557,4,3.76019857762391,2.47960284475218,5.67488949282848,0.479030522566127,10
Scaffold_04:12562450-12563263,Scaffold_04,12562450,12563263,0.530442068288664,0.41305258536083,0.297419475235105,4.51865069219835,0.0242705726972788,4,-0.999771757848864,11.9995435156977,15.8624871268966,1.0615001309895,12
Scaffold_01:46681763-46681990,Scaffold_01,46681763,46681990,0.529313273786538,0.411641592233172,0.095852599518252,4.49822138002241,0.0246025935179975,4,17.1175390750121,-24.2350781500242,-20.3721345388253,0.110252650012877,12
Scaffold_03:4274179-4274332,Scaffold_03,4274179,4274332,0.556244800843516,0.435220655619021,0.383664249832059,4.59614732094742,0.0255373087533415,4,-4.58810416194412,19.1762083238882,22.7164593293993,1.61918082259116,11
Scaffold_18:18578134-18578209,Scaffold_18,18578134,18578209,0.549319841488228,0.426407070985017,0.128197287341205,4.4691844406345,0.027675331156425,4,11.854857378775,-13.70971475755,-10.1694637520389,0.180779989298078,11
Scaffold_06:38901711-38902517,Scaffold_06,38901711,38902517,0.517540017603422,0.396925022004278,0.0973331486658075,4.29084306667333,0.0282885329127056,4,16.8722906507853,-23.7445813015707,-19.8816376903718,0.113684901950402,12
Scaffold_10:21020764-21020802,Scaffold_10,21020764,21020802,0.507417904890665,0.384272381113331,0.141928524230759,4.12047380470081,0.0318008988229726,4,10.8373472258094,-11.6746944516188,-7.81175084041987,0.241724471883855,12
Scaffold_07:20761727-20762128,Scaffold_07,20761727,20762128,0.536733106976013,0.410387590696743,0.132686549492289,4.24813735209755,0.0319208015219386,4,11.3385695099645,-12.677139019929,-9.13688801441794,0.193662924577866,11
Scaffold_13:25812908-25813159,Scaffold_13,25812908,25813159,0.504660724143692,0.380825905179615,0.11782870785903,4.07527324193116,0.0328158246529699,4,13.8148134477459,-17.6296268954919,-13.766683284293,0.166603252748744,12
Scaffold_03:40805936-40806118,Scaffold_03,40805936,40806118,0.502268023762677,0.377835029703346,0.288015343314157,4.03645373608217,0.0337174738862974,4,-0.485695553758176,10.9713911075164,14.8343347187153,0.99543405581246,12
Scaffold_15:970722-970827,Scaffold_15,970722,970827,0.564449562523331,0.43378443128033,0.256079600610103,4.31981782097331,0.0338289888299174,4,1.56190339279911,6.87619321440177,10.0714798624781,0.6557676184863,10
Scaffold_11:29708282-29708409,Scaffold_11,29708282,29708409,0.501562163445438,0.376952704306797,0.237299451362678,4.02507295122275,0.033987221719869,4,2.61335888901018,4.77328222197964,8.63622583317854,0.675732355404338,12
Scaffold_15:5533043-5533095,Scaffold_15,5533043,5533095,0.500973303996451,0.376216629995564,0.0913147684046756,4.01560323732972,0.0342135771172675,4,17.8935240093903,-25.7870480187806,-21.9241044075817,0.100060643145595,12
Scaffold_01:52430867-52430898,Scaffold_01,52430867,52430898,0.498450485726821,0.373063107158526,0.187936350106846,3.97528436608418,0.0351970448316782,4,6.34487103616548,-2.68974207233095,1.17320153886796,0.423840860297797,12
Scaffold_08:27279691-27279733,Scaffold_08,27279691,27279733,0.496580188878038,0.370725236097547,0.135012432071198,3.94565472321257,0.0359406427077765,4,11.6366546942178,-13.2733093884357,-9.41036577723676,0.218740281765358,12
Scaffold_04:4220453-4220617,Scaffold_04,4220453,4220617,0.55733747821347,0.424538721677512,0.407077033696786,4.19685765704106,0.0365095216830902,4,-4.92729405597965,19.8545881119593,23.0498747600356,1.65711711363374,10
Scaffold_14:6531315-6532200,Scaffold_14,6531315,6532200,0.494059113899266,0.367573892374082,0.148939522074428,3.90606197263051,0.0369628141720495,4,10.0658792091573,-10.1317584183146,-6.26881480711569,0.266195774829108,12
Scaffold_15:7012296-7012916,Scaffold_15,7012296,7012916,0.485597512804375,0.356996891005469,0.195853313620913,3.77601216861694,0.040564743245734,4,5.6846688457143,-1.3693376914286,2.4936059197703,0.460302245475501,12
Scaffold_17:22006810-22007151,Scaffold_17,22006810,22007151,0.513823916474003,0.381230439148731,0.050272762997689,3.8751824511964,0.0409488480245534,4,25.8964615587385,-41.7929231174769,-38.2526721119659,0.0278008576936399,11
Scaffold_15:5198454-5198596,Scaffold_15,5198454,5198596,0.513526954583305,0.380852487651479,0.325342010622024,3.8705786159079,0.0410777156758112,4,-2.11474139180751,14.229482783615,17.7697337891261,1.16432166263139,11
Scaffold_06:42022162-42022259,Scaffold_06,42022162,42022259,0.480282637494259,0.350353296867824,0.0827265394850537,3.69649099409454,0.0429667718644733,4,19.4738770991615,-28.9477541983229,-25.084810587124,0.0821241640220658,12
Scaffold_10:46346092-46346119,Scaffold_10,46346092,46346119,0.577958900313298,0.437278533751064,0.311792236993228,4.10831244214609,0.0430924711513998,4,-0.905553000063117,11.8111060001262,14.6358527874339,0.874929591443169,9
Scaffold_15:7011773-7011933,Scaffold_15,7011773,7011933,0.479345892773205,0.349182365966507,0.131182395298309,3.68264370621323,0.0434016399013577,4,12.097105546786,-14.194211093572,-10.3312674823731,0.206505850034421,12
Scaffold_03:10781017-10781087,Scaffold_03,10781017,10781087,0.476526047959265,0.345657559949081,0.157415634337614,3.64125890964816,0.0447319199165619,4,9.18028995602139,-8.36057991204278,-4.49763630084387,0.297356183206959,12
Scaffold_10:31386375-31386405,Scaffold_10,31386375,31386405,0.536467534518368,0.397407794873878,0.137816924035852,3.85782064521236,0.0453206773410088,4,10.2357737596059,-10.4715475192117,-7.27626087113542,0.189935045507039,10
Scaffold_17:15397798-15397927,Scaffold_17,15397798,15397927,0.475244080042872,0.34405510005359,0.25189753501559,3.62259147133927,0.0453473362759046,4,1.65816614815994,6.68366770368012,10.546611314879,0.761428417763167,12
Scaffold_04:7484907-7485697,Scaffold_04,7484907,7485697,0.569274281886968,0.425699042515958,0.418239740634112,3.96498925846061,0.0469686142669918,4,-4.72388376796761,19.4477675359352,22.2725143232429,1.57432032581121,9
Scaffold_17:31630703-31630882,Scaffold_17,31630703,31630882,0.469679761047207,0.337099701309009,0.210967806914724,3.54261238058476,0.0480971262035809,4,4.49523574450769,1.00952851098462,4.87247212218353,0.5340889866529,12
Scaffold_01:22426167-22426265,Scaffold_01,22426167,22426265,0.468435101641035,0.335543877051293,0.0491832758928966,3.52495135090505,0.0487299885964727,4,27.793666194678,-45.587332389356,-41.724388778157,0.0290279355306814,12
Scaffold_10:504-813,Scaffold_10,504,813,0.467645563335832,0.33455695416979,0.100271099897219,3.51379104692871,0.0491348585594477,4,16.3964842427641,-22.7929684855282,-18.9300248743293,0.120651521695176,12
Scaffold_08:45256384-45256678,Scaffold_08,45256384,45256678,0.467607985994345,0.334509982492932,0.278875972319642,3.5132607078466,0.0491541944148737,4,0.0302502828481698,9.93949943430366,13.8024430455026,0.93326169524671,12
Scaffold_11:26905600-26905858,Scaffold_11,26905600,26905858,0.467335286625682,0.334169108282103,0.136808434486202,3.50941427049081,0.0492946963088825,4,11.4252179698342,-12.8504359396685,-8.98749232846957,0.224598572958786,12
Scaffold_14:8607352-8607728,Scaffold_14,8607352,8607728,0.467280594437835,0.334100743047294,0.118070889667046,3.50864330872067,0.049322913554661,4,13.7819612485033,-17.5639224970066,-13.7009788858076,0.167288819841212,12
Scaffold_12:402792-403243,Scaffold_12,402792,403243,0.526978979915802,0.385072673890542,0.277397962365352,3.71356985236441,0.0498244665422126,4,0.442395823924549,9.1152083521509,12.3104950002272,0.769496295244492,10
Scaffold_16:23401795-23402047,Scaffold_16,23401795,23402047,0.466304544305257,0.332880680381572,0.347167404035035,3.49491110954461,0.0498286479943019,4,-3.47438902380865,16.9487780476173,20.8117216588162,1.4463024770931,12
Scaffold_01:37487642-37487765,Scaffold_01,37487642,37487765,0.464800291925739,0.331000364907174,0.34616290371793,3.4738456311807,0.0506161274014271,4,-3.42802723595887,16.8560544719177,20.7189980831167,1.43794507092514,12
Scaffold_14:32724656-32724710,Scaffold_14,32724656,32724710,0.463165539921041,0.328956924901302,0.0867369517193807,3.45108650329875,0.0514830992519215,4,18.7164445911389,-27.4328891822778,-23.5699455710789,0.0902795855228422,12
Scaffold_06:61132381-61132503,Scaffold_06,61132381,61132503,0.520326689064706,0.376424695784118,0.158985937942066,3.61584073439583,0.0531793647709406,4,8.23531948952829,-6.47063897905657,-3.27535233098028,0.252765284633185,10
Scaffold_14:6931625-6932023,Scaffold_14,6931625,6932023,0.457670935569916,0.322088669462394,0.312925208469301,3.37559585563327,0.0544838609633005,4,-1.81290287049994,13.6258057409999,17.4887493521988,1.17506623314666,12
Scaffold_13:44347868-44348000,Scaffold_13,44347868,44348000,0.515676214068129,0.370379078288567,0.318877476050966,3.54911479363565,0.055624610880708,4,-1.50855708222391,13.0171141644478,16.2124008125241,1.01682844732635,10
Scaffold_08:44124680-44124745,Scaffold_08,44124680,44124745,0.588814581192939,0.434620049140291,0.293336902779978,3.81864760931921,0.0575583923618292,4,0.122730150400021,9.75453969919996,12.17907294814,0.6883723082604,8
Scaffold_08:55761736-55761772,Scaffold_08,55761736,55761772,0.505872930622088,0.357634809808715,0.257843086718009,3.41256977521298,0.061057655061104,4,1.46582317287144,7.06835365425713,10.2636403023334,0.664830573682705,10
Scaffold_03:29119111-29119573,Scaffold_03,29119111,29119573,0.541131928032468,0.388175904043291,0.248477002947523,3.53782684669391,0.0613090824505691,4,2.0452748947356,5.90945021052879,8.73419699783648,0.555667388944048,9
Scaffold_02:11297565-11297615,Scaffold_02,11297565,11297615,0.445375785677032,0.30671973209629,0.0212255228665671,3.21209045097827,0.0617014890730358,4,41.2392546502741,-72.4785093005482,-68.6155656893493,0.00540627385150996,12
Scaffold_12:44293360-44293661,Scaffold_12,44293360,44293661,0.503429838823824,0.354458790470971,0.355303194523918,3.37938038558606,0.0624719697599448,4,-3.02286081943072,16.0457216388614,19.2410082869377,1.26240360038901,10
Scaffold_17:15255965-15256077,Scaffold_17,15255965,15256077,0.470986205360968,0.326709715913959,0.138023552247323,3.26446954154617,0.0630869805287748,4,10.7470480631328,-11.4940961262656,-7.9538451207546,0.209555510724665,11
Scaffold_12:50071603-50071828,Scaffold_12,50071603,50071828,0.469811984665652,0.32521525321083,0.142485938959919,3.24911898034459,0.0638026029089468,4,10.2697633358213,-10.5395266716427,-6.99927566613164,0.223324670814187,11
Scaffold_05:51562436-51562883,Scaffold_05,51562436,51562883,0.441699829846561,0.302124787308202,0.121000702796567,3.16460465863851,0.0639999179728787,4,13.3897828509983,-16.7795657019966,-12.9166220907977,0.175694040927156,12
Scaffold_01:70835333-70835462,Scaffold_01,70835333,70835462,0.440397805813658,0.300497257267073,0.0758971414277444,3.14793480360808,0.0648300356361921,4,20.8524601705532,-31.7049203411063,-27.8419767299074,0.0691245129228365,12
Scaffold_02:47739909-47740300,Scaffold_02,47739909,47740300,0.499286722902948,0.349072739773832,0.343629436078317,3.32383651975854,0.0649268403968134,4,-2.55515388748946,15.1103077749789,18.3055944230552,1.18081189339502,10
Scaffold_01:49227338-49227696,Scaffold_01,49227338,49227696,0.53466893044406,0.379558573925413,0.35424064914612,3.44702276781747,0.0650105261283042,4,-2.56486550036853,15.1297310007371,17.9544777880447,1.12937793756718,9
Scaffold_11:28313792-28313877,Scaffold_11,28313792,28313877,0.439994552559323,0.299993190699154,0.213996775895852,3.14278766087134,0.0650888492143794,4,4.26714932803568,1.46570134392863,5.32864495512754,0.549535441125833,12
Scaffold_04:56334595-56334660,Scaffold_04,56334595,56334660,0.437523100973113,0.296903876216391,0.0607475057035475,3.11140316503699,0.0666929214276848,4,24.4149081440549,-38.8298162881099,-34.966872676911,0.0442831133904304,12
Scaffold_03:43770248-43770429,Scaffold_03,43770248,43770429,0.43742279173943,0.296778489674288,0.281824723046193,3.1101351801428,0.0667586781588497,4,-0.138040739379486,10.276081478759,14.1390250899579,0.953102094240761,12
Scaffold_08:7645061-7645111,Scaffold_08,7645061,7645111,0.495433798609111,0.344063938191844,0.226893357425808,3.27300162161342,0.0672744439884567,4,3.25601847296327,3.48796305407345,6.68324970214975,0.514805956439554,10
Scaffold_14:6536833-6537045,Scaffold_14,6536833,6537045,0.436221312136473,0.295276640170591,0.365325391941088,3.09498263433518,0.0675502759856611,4,-4.29009054740325,18.5801810948065,22.4431247060054,1.60155170396291,12
Scaffold_08:40816028-40816074,Scaffold_08,40816028,40816074,0.435594381558728,0.294492976948411,0.162931688515549,3.08710166820604,0.0679662574767956,4,8.62922812640858,-7.25845625281717,-3.39551264161826,0.318560821470334,12
Scaffold_01:8256540-8257368,Scaffold_01,8256540,8257368,0.435552250034556,0.294440312543195,0.193786567312647,3.08657267257223,0.0679942848320749,4,5.85440635297804,-1.70881270595608,2.15413090524282,0.45063880404983,12
Scaffold_09:6938056-6938123,Scaffold_09,6938056,6938123,0.462045274677674,0.315330349589767,0.189313984005578,3.14927247109203,0.0686954730589516,4,6.00730923378698,-2.01461846757395,1.5256325379371,0.394237629940706,11
Scaffold_03:24007719-24008337,Scaffold_03,24007719,24008337,0.434160268711422,0.292700335889277,0.171761827243179,3.06913950862175,0.0689254118791534,4,7.78478384221365,-5.56956768442731,-1.7066240732284,0.354025503574986,12
Scaffold_14:6962455-6962573,Scaffold_14,6962455,6962573,0.432551651983855,0.290689564979819,0.231187020506114,3.04909973565769,0.0700139286360043,4,3.03089258336738,3.93821483326523,7.80115844446414,0.641369261405932,12
Scaffold_05:13865512-13865803,Scaffold_05,13865512,13865803,0.458759211998309,0.311148087997847,0.26607371110218,3.10789051370461,0.0708507235721457,4,0.901812451930718,8.19637509613856,11.7366261016496,0.778747417136548,11
Scaffold_01:34979775-34979990,Scaffold_01,34979775,34979990,0.427946049706429,0.284932562133036,0.118661187260721,2.99234748391694,0.0732054243565816,4,13.7021682504756,-17.4043365009512,-13.5413928897523,0.168965728345487,12
Scaffold_04:10777828-10777870,Scaffold_04,10777828,10777870,0.4252255568216,0.281531946027,0.211308570881266,2.95925166380174,0.0751436522963598,4,4.4694127293695,1.06117454126099,4.9241181524599,0.535815745534596,12
Scaffold_01:44692307-44692367,Scaffold_01,44692307,44692367,0.424568633280249,0.280710791600311,0.1691782664154,2.95130684794264,0.0756176665929044,4,8.02727667460928,-6.05455334921856,-2.19160973801965,0.343455429927842,12
Scaffold_01:8257433-8257952,Scaffold_01,8257433,8257952,0.423012964576427,0.278766205720534,0.187273917774225,2.93256477949033,0.0767495511314539,4,6.40136697586358,-2.80273395172716,1.06020965947175,0.420858243342085,12
Scaffold_16:24876409-24876819,Scaffold_16,24876409,24876819,0.422370887434234,0.277963609292792,0.20656080461,2.9248587250605,0.0772205764510329,4,4.83300735404715,0.333985291905705,4.19692890310461,0.512008392013566,12
Scaffold_17:1664989-1665168,Scaffold_17,1664989,1665168,0.422363383515138,0.277954229393922,0.179960282636409,2.92476876611721,0.0772260946747159,4,7.03874571968535,-4.07749143937071,-0.214547828171803,0.388628439918913,12
Scaffold_02:61737304-61737425,Scaffold_02,61737304,61737425,0.417638548766056,0.27204818595757,0.308118901738106,2.86858649645258,0.0807625640179595,4,-1.56524753725461,13.1304950745092,16.9934386857081,1.13924709129956,12
Scaffold_06:14530923-14531108,Scaffold_06,14530923,14531108,0.443967185397721,0.292321872324372,0.128408821618103,2.92766836244375,0.0812053417700216,4,11.8301267526407,-13.6602535052814,-10.1200024997703,0.181377080162849,11
Scaffold_17:18011212-18011227,Scaffold_17,18011212,18011227,0.442957984726639,0.291037435106632,0.282892199518331,2.91572131508602,0.0819518971657017,4,-0.0175754207296795,10.0351508414594,13.5754018469704,0.880307962031512,11
Scaffold_06:9190839-9191045,Scaffold_06,9190839,9191045,0.441508266649675,0.289192339372314,0.312452642241141,2.89863492637711,0.0830335263399033,4,-1.50838054401968,13.0167610880394,16.5570120935504,1.07389319007818,11
Scaffold_05:8064344-8064465,Scaffold_05,8064344,8064465,0.440685714440066,0.288145454741902,0.263308203814569,2.88897970484686,0.0836520776122026,4,1.05853479363437,7.88293041273126,11.4231814182423,0.762643312156599,11
Scaffold_12:36667766-36668042,Scaffold_12,36667766,36668042,0.413524867747776,0.26690608468472,0.0797064379634874,2.82040853912921,0.083943798175964,4,20.0689187521671,-30.1378375043342,-26.2748938931353,0.0762373950339272,12
Scaffold_03:54609864-54609934,Scaffold_03,54609864,54609934,0.4103430094615,0.262928761826875,0.134819650924689,2.78360481463474,0.0864709909447197,4,11.6595170524275,-13.3190341048551,-9.45609049365616,0.218116059305459,12
Scaffold_06:51917879-51918169,Scaffold_06,51917879,51918169,0.466136825311654,0.30597787290515,0.236941147146609,2.91046375059034,0.0872765098496848,4,2.64937509293003,4.70124981413993,7.89653646221623,0.561411072111508,10
Scaffold_10:53832741-53833154,Scaffold_10,53832741,53833154,0.408165064657468,0.260206330821835,0.240718713802319,2.75864123783931,0.0882348212866071,4,2.3844590851754,5.23108182964919,9.0940254408481,0.695345990095711,12
Scaffold_06:54115341-54115557,Scaffold_06,54115341,54115557,0.40811163485025,0.260139543562813,0.203672870671627,2.75803113478669,0.0882784422186224,4,5.05828240641595,-0.116564812831893,3.74637879836701,0.497791658971455,12
Scaffold_17:25300251-25300349,Scaffold_17,25300251,25300349,0.407545726638386,0.259432158297982,0.151017604527119,2.75157591032943,0.0887414929265509,4,9.84418185138836,-9.68836370277672,-5.82542009157781,0.273675802525311,12
Scaffold_16:20083773-20084036,Scaffold_16,20083773,20084036,0.432784055422248,0.278088797810133,0.294014657355954,2.79765561079719,0.0897755786848997,4,-0.596031166782088,11.1920623335642,14.7323133390752,0.950890806141531,11
Scaffold_06:61552275-61552371,Scaffold_06,61552275,61552371,0.462251502512365,0.300926953266074,0.291642691870282,2.86535127277285,0.0902295998628296,4,-0.258671432893942,10.5173428657879,13.7126295138642,0.850554597213442,10
Scaffold_02:11297379-11297562,Scaffold_02,11297379,11297562,0.405175507763689,0.256469384704611,0.0183613831074597,2.72467265926045,0.0907015463856901,4,43.558529071969,-77.117058143938,-73.2541145327391,0.00404568467542687,12
