ID,scaffold,start,end,df_Initial.Treatment,df_Residuals,sumsq_Initial.Treatment,sumsq_Residuals,meansq_Initial.Treatment,meansq_Residuals,statistic_Initial.Treatment,statistic_Residuals,p.value_Initial.Treatment,p.value_Residuals
Scaffold_13:3048776-3048797,Scaffold_13,3048776,3048797,2,6,0.51059373888896,0.541331340906541,0.25529686944448,0.0902218901510901,2.82965551948587,NA,0.136280929302478,NA
Scaffold_02:52183105-52183142,Scaffold_02,52183105,52183142,2,9,0.0721493863409948,0.131702334416108,0.0360746931704974,0.0146335927129009,2.46519729489902,NA,0.140041227857519,NA
Scaffold_13:9213957-9214180,Scaffold_13,9213957,9214180,2,8,0.0864090322130543,0.138271537350937,0.0432045161065271,0.0172839421688671,2.49969108230122,NA,0.143439611891367,NA
Scaffold_02:24224856-24225083,Scaffold_02,24224856,24225083,2,9,0.148782144142412,0.279050143829186,0.0743910720712061,0.0310055715365763,2.3992807867918,NA,0.146163562946386,NA
Scaffold_15:19151267-19151361,Scaffold_15,19151267,19151361,2,9,0.0685129528825603,0.128793557367856,0.0342564764412802,0.0143103952630951,2.39381762777886,NA,0.146685523829408,NA
Scaffold_15:12287653-12287792,Scaffold_15,12287653,12287792,2,9,0.366199658877601,0.691445028966552,0.183099829438801,0.076827225440728,2.3832674990985,NA,0.147699966937202,NA
Scaffold_06:52590884-52590998,Scaffold_06,52590884,52590998,2,9,0.365607283089095,0.699621358636733,0.182803641544547,0.0777357065151926,2.35160455522226,NA,0.150796412470249,NA
Scaffold_13:6829593-6829631,Scaffold_13,6829593,6829631,2,7,0.952049997480506,1.33430911095371,0.476024998740253,0.190615587279102,2.49730363363858,NA,0.151842038535734,NA
Scaffold_07:42380370-42380575,Scaffold_07,42380370,42380575,2,7,1.02414022496728,1.43594287082071,0.51207011248364,0.20513469583153,2.49626281116377,NA,0.151934306364378,NA
Scaffold_11:44223308-44223438,Scaffold_11,44223308,44223438,2,9,0.130942898027981,0.252114856219019,0.0654714490139903,0.0280127618021132,2.33720079000033,NA,0.152231248215678,NA
Scaffold_04:42996496-42996581,Scaffold_04,42996496,42996581,2,9,0.742062088785277,1.44639416107167,0.371031044392638,0.160710462341297,2.30869253306414,NA,0.155120629896761,NA
Scaffold_10:12794059-12794282,Scaffold_10,12794059,12794282,2,9,0.390608088716066,0.766082415590601,0.195304044358033,0.0851202683989556,2.29444817352607,NA,0.156589434482493,NA
Scaffold_07:13805108-13805171,Scaffold_07,13805108,13805171,2,9,0.322089533251968,0.631751231405955,0.161044766625984,0.0701945812673283,2.29426208858862,NA,0.156608734811404,NA
Scaffold_07:12472197-12472262,Scaffold_07,12472197,12472262,2,8,0.227143485921206,0.392775253820389,0.113571742960603,0.0490969067275486,2.31321585269805,NA,0.161152635288508,NA
Scaffold_01:80346877-80346983,Scaffold_01,80346877,80346983,2,9,0.136495251395634,0.27395954332742,0.0682476256978172,0.0304399492586022,2.24204137523425,NA,0.162141785678294,NA
Scaffold_06:57201917-57201943,Scaffold_06,57201917,57201943,2,8,0.507443885379112,0.886380090147206,0.253721942689556,0.110797511268401,2.28996066594789,NA,0.163549133254639,NA
Scaffold_01:55356594-55356678,Scaffold_01,55356594,55356678,2,7,0.805211721220989,1.19399878452303,0.402605860610494,0.170571254931862,2.36033826902032,NA,0.164629916452782,NA
Scaffold_01:24305706-24305892,Scaffold_01,24305706,24305892,2,9,0.160457216362121,0.325820809088112,0.0802286081810605,0.0362023121209013,2.2161183493786,NA,0.164977143438073,NA
Scaffold_05:34333331-34333490,Scaffold_05,34333331,34333490,2,9,0.145337558371514,0.297084527663003,0.072668779185757,0.0330093919625559,2.20145767205251,NA,0.16660750366199,NA
Scaffold_03:52863027-52863147,Scaffold_03,52863027,52863147,2,9,0.556059233564178,1.14642123226544,0.278029616782089,0.127380136918382,2.18267638509632,NA,0.168724975860784,NA
Scaffold_14:4531008-4531127,Scaffold_14,4531008,4531127,2,9,0.300943774588089,0.62063031707186,0.150471887294045,0.0689589241190955,2.18205097043237,NA,0.168796051585802,NA
Scaffold_16:18255154-18255259,Scaffold_16,18255154,18255259,2,9,0.183148079981745,0.378368611718133,0.0915740399908723,0.0420409568575703,2.17821017492808,NA,0.169233345054802,NA
Scaffold_14:43231847-43232167,Scaffold_14,43231847,43232167,2,9,0.0254596052617165,0.0532509721444289,0.0127298026308582,0.00591677468271432,2.15147665974977,NA,0.172315756249951,NA
Scaffold_07:40529277-40529941,Scaffold_07,40529277,40529941,2,9,0.437512443351714,0.916700467744584,0.218756221675857,0.101855607527176,2.14770916385228,NA,0.172755651223147,NA
Scaffold_07:2564919-2564974,Scaffold_07,2564919,2564974,2,7,1.33886457261513,2.06234325809426,0.669432286307566,0.294620465442037,2.27218528523868,NA,0.173599005735459,NA
Scaffold_13:44152726-44152836,Scaffold_13,44152726,44152836,2,7,1.06344678488465,1.65110193568788,0.531723392442323,0.235871705098268,2.25429070528319,NA,0.175495853737374,NA
Scaffold_02:13714120-13714172,Scaffold_02,13714120,13714172,2,9,0.236514179163357,0.502538129494413,0.118257089581678,0.0558375699438236,2.11787672172433,NA,0.17628781066242,NA
Scaffold_08:35072171-35072314,Scaffold_08,35072171,35072314,2,9,0.498949072329928,1.08259151740429,0.249474536164964,0.120287946378254,2.07397784795888,NA,0.181647426154642,NA
Scaffold_16:26709086-26709144,Scaffold_16,26709086,26709144,2,8,0.569397580407573,1.07289004626917,0.284698790203787,0.134111255783647,2.12285530055042,NA,0.182147821427442,NA
Scaffold_14:17566981-17567097,Scaffold_14,17566981,17567097,2,9,0.0427370283311074,0.0937658549539716,0.0213685141655537,0.0104184283282191,2.05103049062357,NA,0.184528316024343,NA
Scaffold_18:12969306-12969402,Scaffold_18,12969306,12969402,2,9,0.254323672183912,0.559872954878698,0.127161836091956,0.0622081060976332,2.0441361113354,NA,0.185404749660746,NA
Scaffold_03:14719536-14719672,Scaffold_03,14719536,14719672,2,9,0.669044234013074,1.47466822560551,0.334522117006537,0.163852025067279,2.04161112362926,NA,0.18572700584963,NA
Scaffold_03:1472880-1472953,Scaffold_03,1472880,1472953,2,9,0.0845188312685183,0.186605345338379,0.0422594156342592,0.0207339272598199,2.03817709518801,NA,0.186166379442071,NA
Scaffold_04:61170606-61171083,Scaffold_04,61170606,61171083,2,9,0.00243277177688425,0.00542991865359338,0.00121638588844212,0.000603324294843709,2.01613941098996,NA,0.18901647467781,NA
Scaffold_01:45815232-45815306,Scaffold_01,45815232,45815306,2,6,0.279955751670213,0.378926886187928,0.139977875835106,0.0631544810313214,2.21643616651183,NA,0.190213822117331,NA
Scaffold_15:36765417-36765527,Scaffold_15,36765417,36765527,2,8,0.728793064707347,1.42154557604617,0.364396532353673,0.177693197005771,2.05070615248056,NA,0.19099223730955,NA
Scaffold_04:10778766-10779132,Scaffold_04,10778766,10779132,2,9,0.209773510680448,0.473605493359567,0.104886755340224,0.0526228325955074,1.9931795794128,NA,0.192042764133096,NA
Scaffold_06:11136589-11136974,Scaffold_06,11136589,11136974,2,8,0.224223251858364,0.439403466000116,0.112111625929182,0.0549254332500145,2.04116052064373,NA,0.192202248031701,NA
Scaffold_02:50890444-50890542,Scaffold_02,50890444,50890542,2,9,0.560603332199805,1.27520624193724,0.280301666099902,0.141689582437471,1.97827999262827,NA,0.194038360868497,NA
Scaffold_16:10377565-10377647,Scaffold_16,10377565,10377647,2,9,0.100993341369337,0.23131004645524,0.0504966706846683,0.0257011162728045,1.96476566031886,NA,0.195870382343505,NA
Scaffold_14:24136654-24136694,Scaffold_14,24136654,24136694,2,9,0.0887891581236512,0.204682138792001,0.0443945790618256,0.0227424598657779,1.95205704764721,NA,0.197612502509482,NA
Scaffold_14:18371956-18372211,Scaffold_14,18371956,18372211,2,9,0.0312325802733855,0.0720466302610163,0.0156162901366928,0.00800518114011292,1.95077286364472,NA,0.197789592386056,NA
Scaffold_05:20633985-20634060,Scaffold_05,20633985,20634060,2,7,0.142953894907491,0.244185898982171,0.0714769474537455,0.0348836998545958,2.04900706495239,NA,0.199289621845996,NA
Scaffold_10:27506365-27506776,Scaffold_10,27506365,27506776,2,9,0.0902495789090118,0.211020192524464,0.0451247894545059,0.0234466880582738,1.92456987282613,NA,0.2014457254361,NA
Scaffold_18:15377143-15377226,Scaffold_18,15377143,15377226,2,9,0.149457709091155,0.349854541364788,0.0747288545455774,0.0388727268183097,1.922398058023,NA,0.201752453239678,NA
Scaffold_03:54609876-54609909,Scaffold_03,54609876,54609909,2,9,0.071104006186894,0.167223069434501,0.035552003093447,0.0185803410482779,1.91342037269774,NA,0.203026454443762,NA
Scaffold_03:37819570-37819618,Scaffold_03,37819570,37819618,2,9,0.206657259317122,0.490228196052774,0.103328629658561,0.0544697995614193,1.89698934988827,NA,0.20538370662429,NA
Scaffold_06:2237842-2238146,Scaffold_06,2237842,2238146,2,9,0.421301565302219,1.002835067753,0.210650782651109,0.111426118639222,1.89049735576951,NA,0.20632428288407,NA
Scaffold_05:18670890-18671332,Scaffold_05,18670890,18671332,2,6,0.652355032206095,0.948239230795529,0.326177516103047,0.158039871799255,2.06389382875079,NA,0.207926570052788,NA
Scaffold_14:41136670-41136910,Scaffold_14,41136670,41136910,2,9,0.173843700588313,0.416498191060962,0.0869218502941563,0.0462775767845513,1.87827142935395,NA,0.208109941056906,NA
Scaffold_01:81511838-81511904,Scaffold_01,81511838,81511904,2,8,0.289479655265147,0.604598942461432,0.144739827632573,0.075574867807679,1.91518466166429,NA,0.209106116764178,NA
Scaffold_11:25459627-25459743,Scaffold_11,25459627,25459743,2,9,0.178983012332039,0.431209673725715,0.0894915061660196,0.0479121859695239,1.86782348488427,NA,0.20965090359725,NA
Scaffold_13:8303138-8303214,Scaffold_13,8303138,8303214,2,8,0.300164460845331,0.628256719306325,0.150082230422666,0.0785320899132907,1.91109431301746,NA,0.209685505335624,NA
Scaffold_12:21434021-21434042,Scaffold_12,21434021,21434042,2,9,0.602126857033607,1.45374323539231,0.301063428516803,0.161527026154701,1.86385792943691,NA,0.210239430587585,NA
Scaffold_14:1850103-1850983,Scaffold_14,1850103,1850983,2,9,0.359722910284999,0.87342735837592,0.179861455142499,0.0970474842639912,1.85333454552243,NA,0.211811020180628,NA
Scaffold_02:11503153-11503449,Scaffold_02,11503153,11503449,2,8,0.314481209524806,0.669916022629222,0.157240604762403,0.0837395028286528,1.87773511247312,NA,0.214486481365492,NA
Scaffold_09:2166600-2166968,Scaffold_09,2166600,2166968,2,9,0.00657005242291464,0.0161067147623567,0.00328502621145732,0.00178963497359519,1.83558449623839,NA,0.214494528728772,NA
Scaffold_03:28868107-28868162,Scaffold_03,28868107,28868162,2,7,0.59832726013643,1.0866288530201,0.299163630068215,0.155232693288585,1.92719474055671,NA,0.215389355344762,NA
Scaffold_07:34059844-34060335,Scaffold_07,34059844,34060335,2,9,0.292295677043012,0.723634196499461,0.146147838521506,0.0804037996110512,1.81767328445282,NA,0.217244644640277,NA
Scaffold_09:7669346-7669591,Scaffold_09,7669346,7669591,2,9,0.245369886719305,0.61059371679334,0.122684943359653,0.0678437463103711,1.80834564763559,NA,0.218693888413553,NA
Scaffold_02:7175373-7175414,Scaffold_02,7175373,7175414,2,7,0.435588838903471,0.809649108667228,0.217794419451736,0.115664158381033,1.88298970485096,NA,0.221643874312661,NA
Scaffold_03:52251370-52251624,Scaffold_03,52251370,52251624,2,9,0.114397753545906,0.288770383608001,0.0571988767729531,0.0320855981786668,1.78269628804937,NA,0.222740410165324,NA
