"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"4903","GO:0030626",0.0461713318623273,1,1,1,"U12 snRNA binding","MF"
"5609","GO:0032909",0.0461713318623273,1,1,1,"regulation of transforming growth factor beta2 production","BP"
"5802","GO:0033686",0.0461713318623273,1,1,1,"positive regulation of luteinizing hormone secretion","BP"
"5816","GO:0033819",0.0461713318623273,1,1,1,"lipoyl(octanoyl) transferase activity","MF"
"6248","GO:0035425",0.0461713318623273,1,1,1,"autocrine signaling","BP"
"6447","GO:0036090",0.0461713318623273,1,1,1,"cleavage furrow ingression","BP"
"6538","GO:0036520",0.0461713318623273,1,1,1,"astrocyte-dopaminergic neuron signaling","BP"
"6900","GO:0042774",0.0461713318623273,1,1,1,"plasma membrane ATP synthesis coupled electron transport","BP"
"7103","GO:0043328",0.0461713318623273,1,1,1,"protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","BP"
"7313","GO:0044316",0.0461713318623273,1,1,1,"cone cell pedicle","CC"
"7324","GO:0044338",0.0461713318623273,1,1,1,"canonical Wnt signaling pathway involved in mesenchymal stem cell differentiation","BP"
"7325","GO:0044339",0.0461713318623273,1,1,1,"canonical Wnt signaling pathway involved in osteoblast differentiation","BP"
"7526","GO:0045446",0.0461713318623273,1,1,1,"endothelial cell differentiation","BP"
"7942","GO:0046881",0.0461713318623273,1,1,1,"positive regulation of follicle-stimulating hormone secretion","BP"
"8369","GO:0048859",0.0461713318623273,1,1,1,"formation of anatomical boundary","BP"
"8863","GO:0051797",0.0461713318623273,1,1,1,"regulation of hair follicle development","BP"
"9418","GO:0061040",0.0461713318623273,1,1,1,"female gonad morphogenesis","BP"
"10341","GO:0072492",0.0461713318623273,1,1,1,"host cell mitochondrial intermembrane space","CC"
"10515","GO:0090212",0.0461713318623273,1,1,1,"negative regulation of establishment of blood-brain barrier","BP"
"11093","GO:0102555",0.0461713318623273,1,1,1,"octanoyl transferase activity (acting on glycine-cleavage complex H protein)","MF"
"11825","GO:1904457",0.0461713318623273,1,1,1,"positive regulation of neuronal action potential","BP"
"11939","GO:1905062",0.0461713318623273,1,1,1,"positive regulation of cardioblast proliferation","BP"
"11964","GO:1905305",0.0461713318623273,1,1,1,"negative regulation of cardiac myofibril assembly","BP"
"11965","GO:1905306",0.0461713318623273,1,1,1,"positive regulation of cardiac myofibril assembly","BP"
"12382","GO:2000617",0.0461713318623273,1,1,1,"positive regulation of histone H3-K9 acetylation","BP"
"3134","GO:0009710",0.0461720394521607,1,1,1,"tropane alkaloid biosynthetic process","BP"
"8422","GO:0050358",0.0461720394521607,1,1,1,"tropinone reductase activity","MF"
"3220","GO:0010114",0.0461752372888715,1,1,1,"response to red light","BP"
"6193","GO:0035271",0.0461752372888715,1,1,1,"ring gland development","BP"
"3414","GO:0010857",0.0461839923848122,1,1,1,"calcium-dependent protein kinase activity","MF"
"3451","GO:0010952",0.0461839923848122,1,1,1,"positive regulation of peptidase activity","BP"
"5378","GO:0032226",0.0461839923848122,1,1,1,"positive regulation of synaptic transmission, dopaminergic","BP"
"6592","GO:0038203",0.0461839923848122,1,1,1,"TORC2 signaling","BP"
"10372","GO:0072655",0.0461839923848122,1,1,1,"establishment of protein localization to mitochondrion","BP"
"10373","GO:0072656",0.0461839923848122,1,1,1,"maintenance of protein location in mitochondrion","BP"
"10531","GO:0090258",0.0461839923848122,1,1,1,"negative regulation of mitochondrial fission","BP"
"11546","GO:1902902",0.0461839923848122,1,1,1,"negative regulation of autophagosome assembly","BP"
"11561","GO:1902958",0.0461839923848122,1,1,1,"positive regulation of mitochondrial electron transport, NADH to ubiquinone","BP"
"11633","GO:1903384",0.0461839923848122,1,1,1,"negative regulation of hydrogen peroxide-induced neuron intrinsic apoptotic signaling pathway","BP"
"11722","GO:1903852",0.0461839923848122,1,1,1,"positive regulation of cristae formation","BP"
"11837","GO:1904544",0.0461839923848122,1,1,1,"positive regulation of free ubiquitin chain polymerization","BP"
"11879","GO:1904783",0.0461839923848122,1,1,1,"positive regulation of NMDA glutamate receptor activity","BP"
"11889","GO:1904841",0.0461839923848122,1,1,1,"TORC2 complex binding","MF"
"11902","GO:1904881",0.0461839923848122,1,1,1,"cellular response to hydrogen sulfide","BP"
"4157","GO:0017159",0.046196800065665,1,1,1,"pantetheine hydrolase activity","MF"
"7699","GO:0045910",0.0462010017682659,1,1,1,"negative regulation of DNA recombination","BP"
"10617","GO:0090657",0.0462010017682659,1,1,1,"telomeric loop disassembly","BP"
"118","GO:0000295",0.0462104759057378,1,1,1,"adenine nucleotide transmembrane transporter activity","MF"
"3625","GO:0015230",0.0462104759057378,1,1,1,"FAD transmembrane transporter activity","MF"
"7355","GO:0044610",0.0462104759057378,1,1,1,"FMN transmembrane transporter activity","MF"
"8846","GO:0051724",0.0462104759057378,1,1,1,"NAD transmembrane transporter activity","MF"
"2803","GO:0008324",0.0462266465198725,1,1,1,"cation transmembrane transporter activity","MF"
"1722","GO:0005823",0.0462541369345775,1,1,1,"central plaque of spindle pole body","CC"
"5143","GO:0031322",0.0462541369345775,1,1,1,"ascospore-type prospore-specific spindle pole body remodeling","BP"
"6368","GO:0035841",0.0462541369345775,1,1,1,"new growing cell tip","CC"
"6414","GO:0035974",0.0462541369345775,1,1,1,"meiotic spindle pole body","CC"
"7106","GO:0043332",0.0462541369345775,1,1,1,"mating projection tip","CC"
"7367","GO:0044732",0.0462541369345775,1,1,1,"mitotic spindle pole body","CC"
"7448","GO:0045160",0.0462541369345775,1,1,1,"myosin I complex","CC"
"8721","GO:0051300",0.0462541369345775,1,1,1,"spindle pole body organization","BP"
"9518","GO:0061493",0.0462541369345775,1,1,1,"central plaque of mitotic spindle pole body","CC"
"12221","GO:1990954",0.0462541369345775,1,1,1,NA,NA
"1042","GO:0004104",0.0462782194265692,1,1,1,"cholinesterase activity","MF"
"1036","GO:0004092",0.0462898265073688,1,1,1,"carnitine O-acetyltransferase activity","MF"
"593","GO:0002101",0.0462965082701232,1,1,1,"tRNA wobble cytosine modification","BP"
"6267","GO:0035513",0.0462965082701232,1,1,1,"oxidative RNA demethylation","BP"
"6712","GO:0042245",0.0462965082701232,1,1,1,"RNA repair","BP"
"9830","GO:0070579",0.0462965082701232,1,1,1,"methylcytosine dioxygenase activity","MF"
"11111","GO:0103053",0.0462965082701232,1,1,1,"1-ethyladenine demethylase activity","MF"
"12226","GO:1990983",0.0462965082701232,1,1,1,"tRNA demethylation","BP"
"12227","GO:1990984",0.0462965082701232,1,1,1,"tRNA demethylase activity","MF"
"1462","GO:0005109",0.0463363041248029,0.989710257431864,4,18,"frizzled binding","MF"
"11062","GO:0102043",0.0463932877075211,1,1,1,"isopentenyl phosphate kinase activity","MF"
"10650","GO:0097062",0.0464710363245047,1,1,1,"dendritic spine maintenance","BP"
"6525","GO:0036501",0.0464823192651737,1,1,1,"UFD1-NPL4 complex","CC"
"716","GO:0002724",0.0465609029192385,1,1,1,"regulation of T cell cytokine production","BP"
"10437","GO:0086045",0.0465609029192385,1,1,1,"membrane depolarization during AV node cell action potential","BP"
"10439","GO:0086047",0.0465609029192385,1,1,1,"membrane depolarization during Purkinje myocyte cell action potential","BP"
"10440","GO:0086048",0.0465609029192385,1,1,1,"membrane depolarization during bundle of His cell action potential","BP"
"11738","GO:1903949",0.0465609029192385,1,1,1,"positive regulation of atrial cardiac muscle cell action potential","BP"
"11778","GO:1904199",0.0465609029192385,1,1,1,"positive regulation of regulation of vascular associated smooth muscle cell membrane depolarization","BP"
"6364","GO:0035815",0.0466880023153214,0.996143681539139,2,6,"positive regulation of renal sodium excretion","BP"
"6122","GO:0035116",0.0468159076117845,0.996423265673967,2,5,"embryonic hindlimb morphogenesis","BP"
"4148","GO:0017147",0.0469359419006942,0.989533252485555,4,18,"Wnt-protein binding","MF"
"1178","GO:0004483",0.046958272817031,1,1,1,"mRNA (nucleoside-2'-O-)-methyltransferase activity","MF"
"10733","GO:0097309",0.046958272817031,1,1,1,"cap1 mRNA methylation","BP"
"10734","GO:0097310",0.046958272817031,1,1,1,"cap2 mRNA methylation","BP"
"8625","GO:0051028",0.0471208246405829,0.984687270610234,6,43,"mRNA transport","BP"
"11016","GO:0099524",0.0473861026146554,0.996053449512272,2,6,"postsynaptic cytosol","CC"
"7498","GO:0045315",0.0475903760706524,1,1,1,"positive regulation of compound eye photoreceptor development","BP"
"12242","GO:2000047",0.0475903760706524,1,1,1,"regulation of cell-cell adhesion mediated by cadherin","BP"
"1432","GO:0005008",0.0475961986127045,1,1,1,"hepatocyte growth factor-activated receptor activity","MF"
"3525","GO:0014812",0.0475961986127045,1,1,1,"muscle cell migration","BP"
"9799","GO:0070495",0.0475961986127045,1,1,1,"negative regulation of thrombin-activated receptor signaling pathway","BP"
"10158","GO:0071635",0.0475961986127045,1,1,1,"negative regulation of transforming growth factor beta production","BP"
"11329","GO:1901299",0.0475961986127045,1,1,1,"negative regulation of hydrogen peroxide-mediated programmed cell death","BP"
"565","GO:0002051",0.0478907845409162,1,1,1,"osteoblast fate commitment","BP"
"9485","GO:0061344",0.0478907845409162,1,1,1,"regulation of cell adhesion involved in heart morphogenesis","BP"
"11317","GO:1901189",0.0478907845409162,1,1,1,"positive regulation of ephrin receptor signaling pathway","BP"
"2505","GO:0007320",0.0483188851622186,1,1,1,"insemination","BP"
"4338","GO:0019478",0.0483188851622186,1,1,1,"D-amino acid catabolic process","BP"
"6010","GO:0034638",0.0492030230274647,1,1,1,"phosphatidylcholine catabolic process","BP"
"7785","GO:0046338",0.0492030230274647,1,1,1,"phosphatidylethanolamine catabolic process","BP"
"9343","GO:0060760",0.0492089508501505,0.996133585201712,2,5,"positive regulation of response to cytokine stimulus","BP"
"8250","GO:0048570",0.0496456953808382,0.995756088522518,2,6,"notochord morphogenesis","BP"
"4326","GO:0019413",0.0500152567622162,1,1,1,"acetate biosynthetic process","BP"
"4327","GO:0019427",0.0500152567622162,1,1,1,"acetyl-CoA biosynthetic process from acetate","BP"
"4347","GO:0019542",0.0500152567622162,1,1,1,"propionate biosynthetic process","BP"
"7249","GO:0043967",0.0505128888504899,0.991303578602346,3,15,"histone H4 acetylation","BP"
"1749","GO:0005874",0.0517357013408179,0.969138673775214,22,203,"microtubule","CC"
"890","GO:0003707",0.0525107164158602,0.98483238841996,5,30,"steroid hormone receptor activity","MF"
"11776","GO:1904179",0.0526239794180637,0.995705684339018,2,5,"positive regulation of adipose tissue development","BP"
"3321","GO:0010623",0.0526429157583473,1,1,1,"programmed cell death involved in cell development","BP"
"9229","GO:0060412",0.0536585247082798,0.990752957507303,3,13,"ventricular septum morphogenesis","BP"
"3862","GO:0016239",0.0540216908471835,0.991450325747937,3,9,"positive regulation of macroautophagy","BP"
"6870","GO:0042719",0.0540256948911986,1,1,1,"mitochondrial intermembrane space protein transporter complex","CC"
"7665","GO:0045822",0.0543461671947359,0.997175467325801,2,3,"negative regulation of heart contraction","BP"
"9245","GO:0060447",0.0552647246143374,1,1,1,"bud outgrowth involved in lung branching","BP"
"9333","GO:0060739",0.0552647246143374,1,1,1,"mesenchymal-epithelial cell signaling involved in prostate gland development","BP"
"10188","GO:0071774",0.0552647246143374,1,1,1,"response to fibroblast growth factor","BP"
"10192","GO:0071799",0.0552647246143374,1,1,1,"cellular response to prostaglandin D stimulus","BP"
"3513","GO:0014701",0.0555294909819902,1,1,1,"junctional sarcoplasmic reticulum membrane","CC"
"4800","GO:0030314",0.0555294909819902,1,1,1,"junctional membrane complex","CC"
"5310","GO:0031998",0.0557286185231839,1,1,1,"regulation of fatty acid beta-oxidation","BP"
"8393","GO:0050080",0.0557286185231839,1,1,1,"malonyl-CoA decarboxylase activity","MF"
"12527","GO:2001294",0.0557286185231839,1,1,1,"malonyl-CoA catabolic process","BP"
"4181","GO:0018105",0.0559211906618966,0.979235180191845,7,47,"peptidyl-serine phosphorylation","BP"
"10694","GO:0097186",0.055961946619064,1,1,1,"amelogenesis","BP"
"3162","GO:0009847",0.0562744043569458,0.995854618074348,2,4,"spore germination","BP"
"3374","GO:0010766",0.0562838525236329,1,1,1,"negative regulation of sodium ion transport","BP"
"3376","GO:0010768",0.0562838525236329,1,1,1,"negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage","BP"
"4411","GO:0019871",0.0562838525236329,1,1,1,"sodium channel inhibitor activity","MF"
"6932","GO:0042921",0.0562838525236329,1,1,1,"glucocorticoid receptor signaling pathway","BP"
"7271","GO:0044111",0.0562838525236329,1,1,1,"development involved in symbiotic interaction","BP"
"7917","GO:0046824",0.0562838525236329,1,1,1,"positive regulation of nucleocytoplasmic transport","BP"
"8530","GO:0050815",0.0562838525236329,1,1,1,"phosphoserine residue binding","MF"
"11297","GO:1901016",0.0562838525236329,1,1,1,"regulation of potassium ion transmembrane transporter activity","BP"
"4716","GO:0030165",0.0565876373362022,0.978845619925906,7,50,"PDZ domain binding","MF"
"7202","GO:0043614",0.0566075509828244,1,1,1,"multi-eIF complex","CC"
"10122","GO:0071540",0.0566075509828244,1,1,1,"eukaryotic translation initiation factor 3 complex, eIF3e","CC"
"7514","GO:0045359",0.0570015201680566,0.99695380789233,2,3,NA,NA
"1840","GO:0006071",0.0572679303338882,0.995097002943578,2,5,"glycerol metabolic process","BP"
"6776","GO:0042417",0.0587285793306633,0.98965669006936,3,12,"dopamine metabolic process","BP"
"4023","GO:0016706",0.0591192943881473,0.988962578404706,3,17,"2-oxoglutarate-dependent dioxygenase activity","MF"
"9725","GO:0070286",0.0599881307781642,0.993781988584071,2,8,"axonemal dynein complex assembly","BP"
"11004","GO:0099175",0.0608108869322165,0.994612303889857,2,5,"regulation of postsynapse organization","BP"
"5495","GO:0032525",0.0608178423438684,0.993867681559153,2,7,"somite rostral/caudal axis specification","BP"
"7528","GO:0045454",0.0618700691331706,0.984159768612203,4,27,"cell redox homeostasis","BP"
"8283","GO:0048663",0.0619038002070773,0.994006220255308,2,6,"neuron fate commitment","BP"
"8362","GO:0048845",0.063301551766659,0.99500958048868,2,4,"venous blood vessel morphogenesis","BP"
"10445","GO:0086091",0.0636259412137434,0.993742446157812,2,6,"regulation of heart rate by cardiac conduction","BP"
"8509","GO:0050774",0.0641387106273706,0.994141324776373,2,5,"negative regulation of dendrite morphogenesis","BP"
"7020","GO:0043130",0.0643174829254817,0.97995355636143,5,38,"ubiquitin binding","MF"
"10428","GO:0086003",0.0646003335206514,1,1,1,"cardiac muscle cell contraction","BP"
"10446","GO:0086092",0.0646003335206514,1,1,1,"regulation of the force of heart contraction by cardiac conduction","BP"
"10596","GO:0090533",0.0646003335206514,1,1,1,"cation-transporting ATPase complex","CC"
"11614","GO:1903281",0.0646003335206514,1,1,1,"positive regulation of calcium:sodium antiporter activity","BP"
"1053","GO:0004123",0.0648415898840648,1,1,1,"cystathionine gamma-lyase activity","MF"
"4059","GO:0016846",0.0648415898840648,1,1,1,"carbon-sulfur lyase activity","MF"
"4200","GO:0018272",0.0648415898840648,1,1,1,"protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine","BP"
"7343","GO:0044524",0.0648415898840648,1,1,1,"protein sulfhydration","BP"
"7348","GO:0044540",0.0648415898840648,1,1,1,"L-cystine L-cysteine-lyase (deaminating)","MF"
"5597","GO:0032849",0.0651230856846652,1,1,1,"positive regulation of cellular pH reduction","BP"
"1011","GO:0004055",0.0654976769025765,1,1,1,"argininosuccinate synthase activity","MF"
"401","GO:0001701",0.0660042511225607,0.965764478148782,13,112,"in utero embryonic development","BP"
"3888","GO:0016297",0.0661496395174893,1,1,1,"acyl-[acyl-carrier-protein] hydrolase activity","MF"
"8021","GO:0047381",0.0661496395174893,1,1,1,"dodecanoyl-[acyl-carrier-protein] hydrolase activity","MF"
"8861","GO:0051792",0.0661496395174893,1,1,1,"medium-chain fatty acid biosynthetic process","BP"
"3538","GO:0014866",0.0662116048572524,1,1,1,"skeletal myofibril assembly","BP"
"12299","GO:2000290",0.0662116048572524,1,1,1,"regulation of myotome development","BP"
"5720","GO:0033276",0.0668368233205658,0.992889888829832,2,7,"transcription factor TFTC complex","CC"
"10534","GO:0090266",0.0669463974004616,1,1,1,"regulation of mitotic cell cycle spindle assembly checkpoint","BP"
"5268","GO:0031698",0.0679379137741716,0.993063199478635,2,6,"beta-2 adrenergic receptor binding","MF"
"11972","GO:1905344",0.0683096105172999,1,1,1,"prostaglandin catabolic process","BP"
"3076","GO:0009386",0.0686588796039474,1,1,1,"translational attenuation","BP"
"3324","GO:0010629",0.068898057277804,0.963005228472091,14,126,"negative regulation of gene expression","BP"
"8062","GO:0047756",0.0691666604268071,0.992228615151937,2,8,"chondroitin 4-sulfotransferase activity","MF"
"10038","GO:0071318",0.0694273923130152,0.992452318421995,2,7,"cellular response to ATP","BP"
"282","GO:0000987",0.0694515481948928,0.986687535368747,3,13,"cis-regulatory region sequence-specific DNA binding","MF"
"8323","GO:0048741",0.0700262403412414,0.992076493999299,2,8,"skeletal muscle fiber development","BP"
"4420","GO:0019897",0.0702809121461443,0.986020936614212,3,16,"extrinsic component of plasma membrane","CC"
"7533","GO:0045475",0.0705912349881449,0.993185618775602,2,5,"locomotor rhythm","BP"
"4336","GO:0019471",0.0714388651148823,1,1,1,"4-hydroxyproline metabolic process","BP"
"4599","GO:0022417",0.0714388651148823,1,1,1,"protein maturation by protein folding","BP"
"10576","GO:0090394",0.0714951038720242,0.991813957438629,2,8,"negative regulation of excitatory postsynaptic potential","BP"
"7674","GO:0045840",0.0716939452737126,0.992449946759926,2,6,"positive regulation of mitotic nuclear division","BP"
"567","GO:0002053",0.0727309464746719,0.985787187557927,3,13,"positive regulation of mesenchymal cell proliferation","BP"
"782","GO:0003151",0.0728589006250318,0.985573409797683,3,14,"outflow tract morphogenesis","BP"
"3364","GO:0010753",0.0728966488983855,0.985410345209362,3,15,"positive regulation of cGMP-mediated signaling","BP"
"951","GO:0003916",0.0735056357942592,1,1,1,"DNA topoisomerase activity","MF"
