ID,scaffold,start,end,df_Initial.Treatment,df_Residuals,sumsq_Initial.Treatment,sumsq_Residuals,meansq_Initial.Treatment,meansq_Residuals,statistic_Initial.Treatment,statistic_Residuals,p.value_Initial.Treatment,p.value_Residuals
Scaffold_02:58122038-58122086,Scaffold_02,58122038,58122086,2,9,0.970165647615576,0.530052538412094,0.485082823807788,0.0588947264902326,8.23643902800425,NA,0.00926275587248207,NA
Scaffold_03:15572963-15573188,Scaffold_03,15572963,15573188,2,9,0.156544318829387,0.0897462275464139,0.0782721594146933,0.00997180306071266,7.84934870234986,NA,0.010642853157143,NA
Scaffold_04:35050467-35050624,Scaffold_04,35050467,35050624,2,9,0.191017189263791,0.113126511106719,0.0955085946318954,0.012569612345191,7.5983723291543,NA,0.0116730690803551,NA
Scaffold_15:31761152-31761290,Scaffold_15,31761152,31761290,2,8,0.127120668902945,0.0639581981583787,0.0635603344514724,0.00799477476979733,7.9502345321335,NA,0.0125526162029897,NA
Scaffold_07:31666020-31666083,Scaffold_07,31666020,31666083,2,9,0.311139503590589,0.193225052316578,0.155569751795295,0.0214694502573976,7.24609852279246,NA,0.0133332166305605,NA
Scaffold_14:1592008-1592221,Scaffold_14,1592008,1592221,2,9,1.15351208358694,0.72267973184496,0.57675604179347,0.0802977479827734,7.18271752673816,NA,0.0136618297632998,NA
Scaffold_01:24305706-24305892,Scaffold_01,24305706,24305892,2,9,0.196199621315164,0.132891005663201,0.0980998106575821,0.0147656672959113,6.64377766961787,NA,0.0168970285205611,NA
Scaffold_01:26811206-26811326,Scaffold_01,26811206,26811326,2,8,0.221867991531222,0.126823998350589,0.110933995765611,0.0158529997938236,6.99766588080266,NA,0.017499993210354,NA
Scaffold_14:35872117-35872296,Scaffold_14,35872117,35872296,2,8,1.94523070208289,1.12857927346092,0.972615351041443,0.141072409182615,6.89444063992994,NA,0.0181727318230604,NA
Scaffold_02:59245887-59245949,Scaffold_02,59245887,59245949,2,8,0.41236906350675,0.242037953132337,0.206184531753375,0.0302547441415421,6.81494878253713,NA,0.0187129431034274,NA
Scaffold_08:2408071-2408375,Scaffold_08,2408071,2408375,2,9,0.201077829718643,0.146523712917715,0.100538914859322,0.0162804125464128,6.17545253062241,NA,0.0204983068526399,NA
Scaffold_08:60436956-60437220,Scaffold_08,60436956,60437220,2,9,0.787131882800111,0.576688400692619,0.393565941400056,0.0640764889658465,6.14212713199424,NA,0.0207887472742775,NA
Scaffold_14:5559405-5559539,Scaffold_14,5559405,5559539,2,9,0.213145802335611,0.156608693637777,0.106572901167805,0.0174009659597531,6.12453937409564,NA,0.0209440572087805,NA
Scaffold_04:21965091-21965175,Scaffold_04,21965091,21965175,2,6,1.01508168318857,0.392379476067592,0.507540841594285,0.0653965793445987,7.76096925375662,NA,0.021667539280909,NA
Scaffold_01:45628495-45628595,Scaffold_01,45628495,45628595,2,9,0.462649852364635,0.37616775431412,0.231324926182318,0.0417964171460134,5.53456353385979,NA,0.0270840196553468,NA
Scaffold_03:14719554-14719864,Scaffold_03,14719554,14719864,2,9,0.680499679882697,0.571237874355637,0.340249839941349,0.0634708749284041,5.36072395921995,NA,0.0292999383078688,NA
Scaffold_15:30412475-30412821,Scaffold_15,30412475,30412821,2,9,0.440450971011338,0.377939131628032,0.220225485505669,0.0419932368475591,5.24430841816543,NA,0.0309084136385556,NA
Scaffold_03:14718454-14718621,Scaffold_03,14718454,14718621,2,9,0.414632132865346,0.357838291070124,0.207316066432673,0.0397598101189027,5.21421168292024,NA,0.0313416804668927,NA
Scaffold_14:24151475-24151740,Scaffold_14,24151475,24151740,2,9,0.0998176559016296,0.0878921611294489,0.0499088279508148,0.00976579568104987,5.11057466087078,NA,0.0328915398445688,NA
Scaffold_04:24775778-24775978,Scaffold_04,24775778,24775978,2,9,0.0186214794634674,0.0164845055939413,0.00931073973173371,0.00183161173266014,5.08335886132987,NA,0.0333139731751966,NA
Scaffold_14:671289-671403,Scaffold_14,671289,671403,2,8,1.42309812715644,1.08667335289527,0.711549063578221,0.135834169111909,5.23836578255946,NA,0.0351446603682896,NA
Scaffold_06:57229939-57230007,Scaffold_06,57229939,57230007,2,7,0.656201212889324,0.421995399944434,0.328100606444662,0.0602850571349191,5.44248644751828,NA,0.0375088835838154,NA
Scaffold_03:14697169-14697631,Scaffold_03,14697169,14697631,2,8,0.990516530216474,0.795692236192568,0.495258265108237,0.099461529524071,4.97939522424475,NA,0.0393778151767002,NA
Scaffold_08:47516820-47516855,Scaffold_08,47516820,47516855,2,8,1.83635015639581,1.49579241585272,0.918175078197907,0.18697405198159,4.91070856339099,NA,0.040606074438797,NA
Scaffold_09:29902457-29902492,Scaffold_09,29902457,29902492,2,9,0.104069447315468,0.100839042385555,0.0520347236577341,0.0112043380428394,4.64415866950649,NA,0.0411442757511753,NA
Scaffold_02:47739891-47740300,Scaffold_02,47739891,47740300,2,9,1.55692018538292,1.51903247023875,0.778460092691459,0.168781385582083,4.6122390215411,NA,0.0417968303022493,NA
Scaffold_03:13433176-13433235,Scaffold_03,13433176,13433235,2,9,0.171427646547714,0.17068209398831,0.0857138232738572,0.0189646771098122,4.51965634729997,NA,0.0437624222553552,NA
Scaffold_02:61737304-61737425,Scaffold_02,61737304,61737425,2,9,0.56184799950091,0.566888506618118,0.280923999750455,0.0629876118464575,4.45998810742742,NA,0.045089234533307,NA
Scaffold_14:4516187-4516637,Scaffold_14,4516187,4516637,2,9,0.74903123464694,0.756652843922607,0.37451561732347,0.084072538213623,4.45467242075943,NA,0.0452098064589545,NA
Scaffold_05:19756665-19756849,Scaffold_05,19756665,19756849,2,9,0.806886163670716,0.816474413515957,0.403443081835358,0.0907193792795507,4.44715434606483,NA,0.0453810071322721,NA
Scaffold_17:18071037-18071128,Scaffold_17,18071037,18071128,2,9,0.385615802054538,0.391540708655701,0.192807901027269,0.0435045231839668,4.43190470590715,NA,0.0457307103729571,NA
Scaffold_14:37729576-37729775,Scaffold_14,37729576,37729775,2,9,0.0281955005043662,0.0288232026319425,0.0140977502521831,0.00320257807021583,4.40200049556731,NA,0.0464260835282113,NA
Scaffold_17:14589149-14589329,Scaffold_17,14589149,14589329,2,8,0.413779505788189,0.36233766628606,0.206889752894094,0.0452922082857575,4.56788840121872,NA,0.0475055949008531,NA
Scaffold_16:11049990-11050225,Scaffold_16,11049990,11050225,2,8,0.487577707857157,0.431610127711204,0.243788853928579,0.0539512659639005,4.51868643993824,NA,0.0486126654297647,NA
Scaffold_10:26496706-26496738,Scaffold_10,26496706,26496738,2,6,1.24954568507957,0.740072522287928,0.624772842539787,0.123345420381321,5.06522934218641,NA,0.0514651922897922,NA
Scaffold_01:32596876-32597119,Scaffold_01,32596876,32597119,2,7,1.27092467978835,0.964200548523994,0.635462339894176,0.137742935503428,4.61339332991319,NA,0.052726542992449,NA
Scaffold_03:14113309-14113352,Scaffold_03,14113309,14113352,2,8,1.03200072667028,0.950386448943483,0.516000363335138,0.118798306117935,4.34349933258211,NA,0.0528259143828077,NA
Scaffold_05:22235951-22236183,Scaffold_05,22235951,22236183,2,9,0.628446090798144,0.683617076010847,0.314223045399072,0.0759574528900942,4.13682967823755,NA,0.0531938854223827,NA
Scaffold_14:3300081-3300524,Scaffold_14,3300081,3300524,2,9,0.779384463882207,0.850198422048245,0.389692231941104,0.0944664913386939,4.12519006918471,NA,0.053517679963023,NA
Scaffold_05:19935420-19935505,Scaffold_05,19935420,19935505,2,9,0.105394641012275,0.11563513632752,0.0526973205061376,0.0128483484808355,4.10148592908579,NA,0.054184570778627,NA
Scaffold_04:60064253-60064580,Scaffold_04,60064253,60064580,2,9,0.262393803641906,0.287948915326137,0.131196901820953,0.0319943239251263,4.10063054084162,NA,0.0542088255242771,NA
Scaffold_01:39008805-39008918,Scaffold_01,39008805,39008918,2,9,0.439592187391074,0.483340710137265,0.219796093695537,0.053704523348585,4.09269238400806,NA,0.054434548110501,NA
Scaffold_14:37011762-37012090,Scaffold_14,37011762,37012090,2,8,0.4375032505501,0.411249024194133,0.21875162527505,0.0514061280242666,4.25536086226504,NA,0.0551182876434085,NA
Scaffold_05:2337323-2337612,Scaffold_05,2337323,2337612,2,9,1.01251556292476,1.12145511659619,0.506257781462379,0.124606124066243,4.06286436767138,NA,0.055293046538239,NA
Scaffold_02:56393582-56393905,Scaffold_02,56393582,56393905,2,9,0.196925221180349,0.219524891614841,0.0984626105901744,0.0243916546238713,4.03673355122914,NA,0.0560587672288332,NA
Scaffold_13:39206094-39206174,Scaffold_13,39206094,39206174,2,9,0.16285837058927,0.182184847378208,0.0814291852946351,0.0202427608198008,4.02263238791932,NA,0.0564773628134353,NA
Scaffold_15:33767248-33767322,Scaffold_15,33767248,33767322,2,9,0.131722952309414,0.148332892999433,0.0658614761547071,0.0164814325554926,3.9961014270424,NA,0.0572753450404123,NA
Scaffold_07:33397600-33397850,Scaffold_07,33397600,33397850,2,9,0.151020502790312,0.173146527927437,0.0755102513951561,0.0192385031030486,3.92495460747103,NA,0.0594842853995055,NA
Scaffold_03:52648163-52648203,Scaffold_03,52648163,52648203,2,9,0.363074759907027,0.424855568257225,0.181537379953513,0.0472061742508028,3.84562788310315,NA,0.0620712852915195,NA
Scaffold_02:32010376-32010413,Scaffold_02,32010376,32010413,2,9,0.181083667019624,0.217155763762131,0.0905418335098118,0.0241284181957923,3.75249768862184,NA,0.0652862856461316,NA
Scaffold_15:35324758-35324900,Scaffold_15,35324758,35324900,2,9,0.678039096686248,0.828980563694763,0.339019548343124,0.0921089515216403,3.68063627630669,NA,0.0679069829237419,NA
Scaffold_08:58717434-58717562,Scaffold_08,58717434,58717562,2,9,1.64084597686298,2.02402273300943,0.820422988431488,0.224891414778826,3.64808496241775,NA,0.0691363332094015,NA
Scaffold_04:62021288-62021327,Scaffold_04,62021288,62021327,2,7,1.11515919427848,0.977883213715166,0.55757959713924,0.139697601959309,3.9913326307609,NA,0.0697077991926197,NA
Scaffold_05:19756107-19756232,Scaffold_05,19756107,19756232,2,9,0.410627504354987,0.508948151360274,0.205313752177493,0.056549794595586,3.63067193516418,NA,0.0698051300853669,NA
Scaffold_01:30343889-30344200,Scaffold_01,30343889,30344200,2,9,0.0655758428810635,0.0817759170196428,0.0327879214405317,0.00908621300218253,3.60853541873341,NA,0.0706668008111791,NA
Scaffold_12:11715766-11715846,Scaffold_12,11715766,11715846,2,9,0.262522031392694,0.328249396755556,0.131261015696347,0.0364721551950617,3.59893773741453,NA,0.0710444311033068,NA
Scaffold_12:21360667-21360716,Scaffold_12,21360667,21360716,2,9,0.577772053707198,0.72550241443013,0.288886026853599,0.0806113793811256,3.58368792435326,NA,0.0716495367215671,NA
Scaffold_15:41163078-41163222,Scaffold_15,41163078,41163222,2,9,0.743932436469757,0.935503718680143,0.371966218234879,0.103944857631127,3.57849562462137,NA,0.071857001144962,NA
Scaffold_08:27434767-27434857,Scaffold_08,27434767,27434857,2,9,1.54351975815842,1.94895235854527,0.77175987907921,0.216550262060586,3.56388337624496,NA,0.0724448037404715,NA
Scaffold_07:18721454-18721526,Scaffold_07,18721454,18721526,2,9,0.596972991414614,0.758570981279298,0.298486495707307,0.0842856645865887,3.54136729147653,NA,0.0733621019520179,NA
Scaffold_06:24293208-24293294,Scaffold_06,24293208,24293294,2,9,0.461038647250282,0.5885214879447,0.230519323625141,0.0653912764383,3.5252305227999,NA,0.0740282510014386,NA
Scaffold_01:83192292-83192453,Scaffold_01,83192292,83192453,2,9,1.56712571352478,2.00254949237702,0.78356285676239,0.222505499153003,3.52154378091835,NA,0.0741814810986706,NA
Scaffold_08:58717839-58717964,Scaffold_08,58717839,58717964,2,9,1.7068788243435,2.19715710985714,0.853439412171752,0.244128567761904,3.49586048038467,NA,0.0752597685131319,NA
Scaffold_14:35871677-35872087,Scaffold_14,35871677,35872087,2,8,1.2082087740915,1.3434354966194,0.604104387045748,0.167929437077425,3.59737040485178,NA,0.0768398949847643,NA
Scaffold_13:6123178-6123440,Scaffold_13,6123178,6123440,2,7,1.31128227916413,1.22501850986547,0.655641139582064,0.175002644266496,3.74646418818476,NA,0.0783062865438234,NA
Scaffold_08:7630499-7630777,Scaffold_08,7630499,7630777,2,9,0.827520802984483,1.08920554647342,0.413760401492241,0.121022838497047,3.41886214726601,NA,0.0786092747578747,NA
Scaffold_02:50195256-50195261,Scaffold_02,50195256,50195261,2,6,0.713431034383491,0.534867292386558,0.356715517191745,0.089144548731093,4.00154044492151,NA,0.0786652556678636,NA
Scaffold_12:37732449-37732601,Scaffold_12,37732449,37732601,2,8,1.15689699746084,1.30806921834295,0.57844849873042,0.163508652292869,3.53772409361145,NA,0.07930106472008,NA
Scaffold_02:29935199-29935234,Scaffold_02,29935199,29935234,2,9,0.255155183758351,0.339171373688429,0.127577591879175,0.0376857081876032,3.38530435050024,NA,0.0801259588384862,NA
Scaffold_12:26692362-26692789,Scaffold_12,26692362,26692789,2,9,0.0946351961874068,0.125880412971634,0.0473175980937034,0.0139867125524038,3.38303928935548,NA,0.0802296138651499,NA
Scaffold_03:14111020-14111085,Scaffold_03,14111020,14111085,2,8,1.09105798146135,1.24743817836428,0.545528990730674,0.155929772295536,3.49855568118657,NA,0.0809709961915532,NA
Scaffold_12:23817459-23817611,Scaffold_12,23817459,23817611,2,9,0.433554786720122,0.582953316945716,0.216777393360061,0.0647725907717462,3.34674575738322,NA,0.0819130687378831,NA
Scaffold_05:15695783-15695979,Scaffold_05,15695783,15695979,2,9,0.0717724496841119,0.0967346974524312,0.035886224842056,0.0107482997169368,3.3387815549568,NA,0.0822882417420856,NA
Scaffold_12:40497270-40497338,Scaffold_12,40497270,40497338,2,8,0.136257714234517,0.157333208421934,0.0681288571172584,0.0196666510527417,3.46418192576619,NA,0.0824728687336172,NA
Scaffold_17:12549656-12549881,Scaffold_17,12549656,12549881,2,9,0.313384902905617,0.423203144724558,0.156692451452808,0.047022571636062,3.33228162563188,NA,0.0825959940674079,NA
Scaffold_15:18839068-18839729,Scaffold_15,18839068,18839729,2,9,0.166287511253052,0.224912305148994,0.0831437556265262,0.0249902561276659,3.32704695789333,NA,0.0828448631562448,NA
Scaffold_06:59311976-59312181,Scaffold_06,59311976,59312181,2,9,0.057691491142659,0.078090269004689,0.0288457455713295,0.00867669655607655,3.32450782217663,NA,0.0829659100401259,NA
Scaffold_14:3246830-3246975,Scaffold_14,3246830,3246975,2,9,0.473576548160637,0.645358645740873,0.236788274080318,0.0717065161934304,3.30218628167035,NA,0.0840393904816114,NA
Scaffold_13:28869968-28870119,Scaffold_13,28869968,28870119,2,9,0.478254028824494,0.652819304213451,0.239127014412247,0.072535478245939,3.29669039475362,NA,0.0843062966593831,NA
Scaffold_08:36857845-36858091,Scaffold_08,36857845,36858091,2,9,0.375813677621125,0.522432154335366,0.187906838810563,0.058048017148374,3.23709315221332,NA,0.0872682157228831,NA
Scaffold_15:17884533-17884625,Scaffold_15,17884533,17884625,2,9,0.00915895957729614,0.012763776199614,0.00457947978864807,0.00141819735551266,3.22908498654803,NA,0.0876758408997043,NA
Scaffold_12:31884826-31885116,Scaffold_12,31884826,31885116,2,9,0.24114878199415,0.336240409771319,0.120574390997075,0.0373600455301465,3.22736199290179,NA,0.0877638473153942,NA
Scaffold_10:22689156-22689194,Scaffold_10,22689156,22689194,2,7,0.704434887401783,0.704748695240233,0.352217443700891,0.100678385034319,3.4984415332132,NA,0.0884572573165075,NA
Scaffold_14:10585566-10585780,Scaffold_14,10585566,10585780,2,9,0.000162741708975482,0.000229501328596424,8.13708544877409e-05,2.55001476218249e-05,3.19099542851657,NA,0.0896468063527721,NA
Scaffold_13:7988469-7988499,Scaffold_13,7988469,7988499,2,9,0.407262890794451,0.576032081190453,0.203631445397226,0.064003564576717,3.18156413230931,NA,0.0901431724911256,NA
Scaffold_14:34122922-34123182,Scaffold_14,34122922,34123182,2,9,0.673464510513754,0.957611431164275,0.336732255256877,0.106401270129364,3.16473905666233,NA,0.0910370400596214,NA
Scaffold_04:28516002-28516051,Scaffold_04,28516002,28516051,2,9,0.415231451370918,0.590614389022095,0.207615725685459,0.065623821002455,3.16372503938307,NA,0.0910912572045072,NA
Scaffold_16:24055838-24055866,Scaffold_16,24055838,24055866,2,6,1.20958170673569,0.994848871184078,0.604790853367844,0.165808145197346,3.64753403789673,NA,0.0919140821844839,NA
Scaffold_08:60439396-60439592,Scaffold_08,60439396,60439592,2,9,0.339908087700912,0.490817384111876,0.169954043850456,0.0545352649013195,3.11640631356581,NA,0.0936657559063448,NA
Scaffold_07:10858748-10859007,Scaffold_07,10858748,10859007,2,9,0.0632729520099573,0.0914052532673934,0.0316364760049787,0.0101561392519326,3.11501006634569,NA,0.0937430639257605,NA
Scaffold_01:85634889-85635162,Scaffold_01,85634889,85635162,2,8,0.909065718674221,1.13326085371691,0.454532859337111,0.141657606714614,3.20867244533378,NA,0.0948022832163037,NA
Scaffold_14:43618848-43619100,Scaffold_14,43618848,43619100,2,9,0.103679384602247,0.151389859033576,0.0518396923011235,0.0168210954481752,3.08182617837457,NA,0.0956035691697276,NA
Scaffold_07:15928266-15928384,Scaffold_07,15928266,15928384,2,9,0.0935585489734417,0.136640494938938,0.0467792744867209,0.0151822772154376,3.0811764152979,NA,0.0956404474095542,NA
Scaffold_08:60438143-60438774,Scaffold_08,60438143,60438774,2,9,0.38695178803523,0.565516924961797,0.193475894017615,0.0628352138846441,3.07909979224082,NA,0.0957584257807545,NA
Scaffold_03:14002818-14002875,Scaffold_03,14002818,14002875,2,7,0.697120850334305,0.733402455286366,0.348560425167153,0.104771779326624,3.32685411479482,NA,0.096486372040848,NA
Scaffold_01:88434636-88434825,Scaffold_01,88434636,88434825,2,9,0.0539237612883476,0.0794411652155448,0.0269618806441738,0.00882679613506053,3.05454892484485,NA,0.0971667977857791,NA
Scaffold_08:60437723-60438122,Scaffold_08,60437723,60438122,2,9,0.719554104335957,1.06175166494661,0.359777052167979,0.11797240721629,3.04967119564125,NA,0.0974496184082779,NA
Scaffold_08:58717104-58717178,Scaffold_08,58717104,58717178,2,9,1.11572595849113,1.65065020113743,0.557862979245566,0.183405577904159,3.04169036525752,NA,0.0979145363150864,NA
Scaffold_02:44795369-44795870,Scaffold_02,44795369,44795870,2,9,0.263103580193364,0.390107939137776,0.131551790096682,0.043345326570864,3.03497056093491,NA,0.0983080977366538,NA
Scaffold_03:14109777-14109950,Scaffold_03,14109777,14109950,2,9,0.489004296497126,0.725329460052234,0.244502148248563,0.0805921622280261,3.03382042979282,NA,0.0983756515593865,NA
Scaffold_14:23441635-23441864,Scaffold_14,23441635,23441864,2,9,0.25192167044386,0.373975631554259,0.12596083522193,0.0415528479504733,3.03134060442891,NA,0.0985214991265373,NA
Scaffold_10:12794059-12794308,Scaffold_10,12794059,12794308,2,9,0.401609596162672,0.596533954396085,0.200804798081336,0.0662815504884539,3.02957303505318,NA,0.0986256176632094,NA
Scaffold_02:50890729-50890776,Scaffold_02,50890729,50890776,2,9,0.451165624599672,0.672062406503543,0.225582812299836,0.0746736007226159,3.02091783598049,NA,0.0991373973726002,NA
Scaffold_11:49612588-49612640,Scaffold_11,49612588,49612640,2,8,0.586755140880424,0.755247620882057,0.293377570440212,0.0944059526102571,3.10761728819563,NA,0.100309906391661,NA
Scaffold_04:8989610-8990498,Scaffold_04,8989610,8990498,2,9,0.42043828667223,0.63275283499403,0.210219143336115,0.0703058705548922,2.99006529151763,NA,0.100988308079548,NA
Scaffold_01:39293117-39293213,Scaffold_01,39293117,39293213,2,9,0.0535749428324623,0.0811415922746942,0.0267874714162312,0.00901573247496602,2.97119191264958,NA,0.102141397766219,NA
Scaffold_14:87754-87799,Scaffold_14,87754,87799,2,9,0.208279994430279,0.316286171618076,0.10413999721514,0.035142907957564,2.96332896927287,NA,0.102626538284589,NA
Scaffold_10:20614766-20615105,Scaffold_10,20614766,20615105,2,8,0.677737805478816,0.889321836528409,0.338868902739408,0.111165229566051,3.04833538384466,NA,0.103727454632603,NA
Scaffold_10:18893769-18893787,Scaffold_10,18893769,18893787,2,8,0.901044715381688,1.18306448393464,0.450522357690844,0.14788306049183,3.04647710287097,NA,0.103836917000964,NA
Scaffold_06:59691378-59691440,Scaffold_06,59691378,59691440,2,8,0.921161730070585,1.21099639762987,0.460580865035293,0.151374549703734,3.04265720979339,NA,0.104062382323337,NA
Scaffold_08:12113943-12114125,Scaffold_08,12113943,12114125,2,9,0.0872893894517261,0.134911784744715,0.043644694725863,0.0149901983049683,2.91154885598795,NA,0.105892675411809,NA
Scaffold_05:42897200-42897283,Scaffold_05,42897200,42897283,2,9,0.138953991882363,0.216855394739455,0.0694769959411815,0.0240950438599394,2.88345588184193,NA,0.107717864039526,NA
Scaffold_01:74606916-74607117,Scaffold_01,74606916,74607117,2,7,1.07852420711127,1.21967590404335,0.539262103555633,0.174239414863336,3.09494900438343,NA,0.108892535261251,NA
Scaffold_08:23043604-23043665,Scaffold_08,23043604,23043665,2,8,0.671367540186731,0.907511106477585,0.335683770093365,0.113438888309698,2.95915955361727,NA,0.1091472480803,NA
Scaffold_16:9517987-9518154,Scaffold_16,9517987,9518154,2,9,0.151024858215365,0.237584028672358,0.0755124291076825,0.0263982254080398,2.86051156623144,NA,0.109237138292427,NA
Scaffold_05:59875715-59875927,Scaffold_05,59875715,59875927,2,9,0.0702245727698425,0.111074573880897,0.0351122863849213,0.0123416193200997,2.84503074306765,NA,0.110277022473977,NA
Scaffold_09:19259508-19259591,Scaffold_09,19259508,19259591,2,9,0.0344959007744923,0.0547587076132409,0.0172479503872462,0.00608430084591566,2.8348286555923,NA,0.110968938941224,NA
Scaffold_06:3124254-3124390,Scaffold_06,3124254,3124390,2,9,0.0930254467383365,0.147704152418178,0.0465127233691682,0.0164115724909086,2.83414178592176,NA,0.111015713549989,NA
Scaffold_14:6426068-6426211,Scaffold_14,6426068,6426211,2,8,0.317797442304244,0.435631541497961,0.158898721152122,0.0544539426872451,2.91803886570258,NA,0.111765553972667,NA
Scaffold_17:4903798-4904246,Scaffold_17,4903798,4904246,2,9,0.0253104562381896,0.0412300196777089,0.0126552281190948,0.00458111329752322,2.76247874636431,NA,0.116031091329977,NA
Scaffold_13:9210492-9210685,Scaffold_13,9210492,9210685,2,9,0.0698210023173257,0.114438240389042,0.0349105011586628,0.0127153600432269,2.74553776220112,NA,0.117256925549756,NA
Scaffold_04:7482514-7482996,Scaffold_04,7482514,7482996,2,9,1.35543049610014,2.23208687061111,0.677715248050072,0.248009652290124,2.73261641953062,NA,0.118202554854142,NA
Scaffold_18:16511735-16511872,Scaffold_18,16511735,16511872,2,9,0.3780159713082,0.623472169036794,0.1890079856541,0.0692746854485327,2.72838461019823,NA,0.118514278072743,NA
Scaffold_14:34119252-34119874,Scaffold_14,34119252,34119874,2,9,0.0732377109956413,0.12087131648498,0.0366188554978206,0.0134301462761089,2.726616281385,NA,0.118644834178879,NA
Scaffold_16:18255076-18255259,Scaffold_16,18255076,18255259,2,9,0.106085745929975,0.175634835891572,0.0530428729649873,0.0195149817657302,2.71805905850932,NA,0.119279105004641,NA
Scaffold_11:22811930-22811956,Scaffold_11,22811930,22811956,2,9,0.0608039434742509,0.100729493909443,0.0304019717371254,0.0111921659899381,2.71636176272378,NA,0.119405402540242,NA
Scaffold_03:7649309-7649356,Scaffold_03,7649309,7649356,2,8,1.03103853840547,1.47720858102303,0.515519269202735,0.184651072627879,2.79185634757531,NA,0.120305642959799,NA
Scaffold_12:43928322-43928397,Scaffold_12,43928322,43928397,2,9,0.24830737983394,0.413503176761484,0.12415368991697,0.0459447974179426,2.7022360940585,NA,0.120462873962726,NA
Scaffold_11:706872-706954,Scaffold_11,706872,706954,2,9,0.248412738934024,0.414406293199387,0.124206369467012,0.0460451436888208,2.69749119052413,NA,0.120820651443156,NA
Scaffold_11:48720901-48721039,Scaffold_11,48720901,48721039,2,9,0.414152333153874,0.691939424780975,0.207076166576937,0.0768821583089972,2.6934229102242,NA,0.121128444473524,NA
Scaffold_08:7645742-7645787,Scaffold_08,7645742,7645787,2,8,0.432973355571469,0.62502399196033,0.216486677785734,0.0781279989950413,2.77092310785375,NA,0.121800322383803,NA
Scaffold_02:24224821-24224937,Scaffold_02,24224821,24224937,2,9,0.107077569263614,0.180413727771781,0.0535387846318072,0.0200459697524202,2.67080042986413,NA,0.122857578353385,NA
Scaffold_08:7629876-7630485,Scaffold_08,7629876,7630485,2,9,0.539229601238302,0.908880999115775,0.269614800619151,0.100986777679531,2.66980298623589,NA,0.12293450934552,NA
Scaffold_02:37055968-37056278,Scaffold_02,37055968,37056278,2,9,0.0674119469846547,0.114219318302387,0.0337059734923273,0.0126910353669318,2.65588839033202,NA,0.124013881207832,NA
Scaffold_08:7630857-7630895,Scaffold_08,7630857,7630895,2,9,0.457214323161348,0.776108827563626,0.228607161580674,0.0862343141737362,2.65099993861028,NA,0.12439583155069,NA
Scaffold_14:38284492-38284694,Scaffold_14,38284492,38284694,2,9,0.486210545227874,0.825684620135504,0.243105272613937,0.0917427355706116,2.64985855394323,NA,0.124485218527952,NA
Scaffold_08:49680656-49680730,Scaffold_08,49680656,49680730,2,9,0.0652283412434473,0.111025339619816,0.0326141706217236,0.0123361488466463,2.64378867563602,NA,0.124961899071557,NA
Scaffold_10:53868541-53868692,Scaffold_10,53868541,53868692,2,9,0.200851900056156,0.342239073598493,0.100425950028078,0.0380265637331659,2.64094201970947,NA,0.125186221432661,NA
Scaffold_01:32594718-32594753,Scaffold_01,32594718,32594753,2,6,0.90794305060861,0.909422719865579,0.453971525304305,0.15157045331093,2.99511887302358,NA,0.125305567472363,NA
