"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"122","GO:0080111",0.0255235079110069,0.999781860574573,1,3,"DNA demethylation","BP"
"123","GO:0086003",0.0107149780194179,1,1,1,"cardiac muscle cell contraction","BP"
"124","GO:0086045",0.0093338498375587,1,1,1,"membrane depolarization during AV node cell action potential","BP"
"125","GO:0086047",0.0093338498375587,1,1,1,"membrane depolarization during Purkinje myocyte cell action potential","BP"
"126","GO:0086048",0.0093338498375587,1,1,1,"membrane depolarization during bundle of His cell action potential","BP"
"127","GO:0086092",0.0107149780194179,1,1,1,"regulation of the force of heart contraction by cardiac conduction","BP"
"129","GO:0098528",0.0165513372889357,0.999931417162621,1,2,"skeletal muscle fiber differentiation","BP"
"130","GO:0098662",0.0477290770819052,0.999077246261913,1,5,"inorganic cation transmembrane transport","BP"
"132","GO:0098735",0.0190428237566561,0.999909099951429,1,2,"positive regulation of the force of heart contraction","BP"
"133","GO:0098911",0.0170761516540462,0.999926979383375,1,2,"regulation of ventricular cardiac muscle cell action potential","BP"
"135","GO:1901299",0.00814931068984336,1,1,1,"negative regulation of hydrogen peroxide-mediated programmed cell death","BP"
"136","GO:1901631",0.0470890849215475,0.999102065974181,1,5,"positive regulation of presynaptic membrane organization","BP"
"137","GO:1902275",0.0331309028809013,0.999585452398166,1,4,"regulation of chromatin organization","BP"
"138","GO:1902307",0.0254141841079505,0.999783736047796,1,3,"positive regulation of sodium ion transmembrane transport","BP"
"139","GO:1902533",0.0307510667889825,0.999682597043897,1,3,"positive regulation of intracellular signal transduction","BP"
"140","GO:1903281",0.0107149780194179,1,1,1,"positive regulation of calcium:sodium antiporter activity","BP"
"141","GO:1903949",0.0093338498375587,1,1,1,"positive regulation of atrial cardiac muscle cell action potential","BP"
"142","GO:1904179",0.0425947315241449,0.999266662451543,1,5,"positive regulation of adipose tissue development","BP"
"143","GO:1904199",0.0093338498375587,1,1,1,"positive regulation of regulation of vascular smooth muscle cell membrane depolarization","BP"
"144","GO:1904395",0.0470890849215475,0.999102065974181,1,5,"positive regulation of skeletal muscle acetylcholine-gated channel clustering","BP"
"145","GO:1905098",0.0161264393436169,0.999934907314913,1,2,"negative regulation of guanyl-nucleotide exchange factor activity","BP"
"146","GO:1905344",0.00780767494066295,1,1,1,"prostaglandin catabolic process","BP"
"147","GO:2000290",0.0101297664997548,1,1,1,"regulation of myotome development","BP"
